Cluster,Trees,Distance,Turning,Elevation
1,65,231842.68158898674,59.529527275619465,27.1906018103573
2,70,195358.8379591236,59.39025787120059,27.096514263844064
3,65,235595.3334583742,45.46378970635756,26.74754343461578
4,75,228838.75635754122,66.011452242896,26.992495734480613
5,78,246155.84986701634,83.2440405473441,27.013711413657198
6,67,245961.4314660181,54.269178508910194,26.637200124242383
7,74,276971.26013478864,63.016604580687385,26.73006002201663
8,80,250964.6035006541,71.93698758450405,27.12535828180006
9,68,264700.2715768486,51.976072328789606,26.757241549121076
10,66,203543.81004980285,64.96733041785781,26.830199796546943
11,73,309244.08250755956,49.91955656897595,27.751661276048
12,57,168511.4851388807,50.65517892115738,26.768599942318644
13,74,231424.4646459475,58.64527718155882,27.098754965003344
14,74,262794.9394312939,65.35737532874336,26.570568131768496
15,70,237054.95439615665,59.05197003310928,26.886942032540432
