Cluster,Trees,Distance,Turning,Elevation
1,65,255283.07614241645,64.52611148457454,27.165263929699705
2,65,180756.12527638482,46.60525539869867,26.93858862249369
3,62,215931.9220270911,56.23411881051092,26.753381916917235
4,65,199145.67627606392,54.799038018545616,26.759494823509137
5,60,172173.8694684543,48.375338686896804,26.8810489977485
6,67,207429.10415789785,69.65624878963989,26.555754806625252
7,71,260289.47015442507,59.463359062611325,26.726107461575438
8,67,206239.65074062767,45.673522094107604,26.992711369877235
9,68,266425.7578569962,59.949936371035704,26.771690731241815
10,62,205092.42031718185,52.65480532679325,26.773844362049054
11,73,310506.0753268149,53.852066174793904,27.713515625459713
12,61,189359.19183405777,53.05943806215169,26.785865195233235
13,70,202145.55680367706,50.437421733003056,27.087495792819198
14,73,281938.0490000477,52.140044953187626,26.58482385847585
15,65,211866.23139279828,58.708948657429524,26.68814421314351
16,64,177881.88917940762,60.864047582426444,26.87332605024625
