Cluster,Trees,Distance,Turning,Elevation
1,66,1181.7447829500456,66.15277144285552,0.31605178562968383
2,67,1221.750071943016,60.759755623915936,0.29004104288345367
3,72,1328.0554009533396,68.59916585035657,0.309071390179561
4,75,1338.386712934811,67.2345458133226,0.44078513071570313
5,64,1150.8738146718813,70.92176053899223,0.30105610631658486
6,74,1333.1585015722271,77.28254390293442,0.29204203385146954
7,61,1181.1490218358485,47.24837016749819,0.23005420186948022
8,57,1028.3362875213033,56.78031521275676,0.4225357282050819
9,67,1179.7751599284936,67.1202974574355,0.8040722079101972
10,56,1004.36483928898,47.686815117383006,0.6141145592957749
11,73,1317.3530722208611,62.2296748357926,0.24545610911814109
12,72,1276.641734683582,68.44099714845946,0.3172113761690749
13,79,1413.7884432510846,75.01305921928531,0.44412424935249106
14,68,1230.8810998261852,54.58192855186117,0.29612894589910255
15,78,1398.6584291961963,74.35082814035238,0.4130091483143641
