Cluster,Trees,Distance,Turning,Elevation
1,65,248806.94980771764,56.14696375164017,27.226202469739917
2,65,196060.8437250763,42.097491784591796,27.077191310624087
3,62,209448.02956390177,57.86095505356686,26.70624444647155
4,65,203160.6825424425,53.332953810147835,26.857205545268663
5,60,183913.24795969442,53.887991584999355,26.846775828377098
6,67,242111.76345429668,50.85360972389037,26.70781179263954
7,71,277691.68204692466,56.43616541471075,26.73241924727423
8,67,210863.32077867285,46.945666462041295,26.969160267780538
9,68,269526.06142364023,72.58557284367451,26.820127778738176
10,62,179347.41202581616,40.94114940389809,26.93637423351184
11,73,292702.57395194075,61.86286271857231,27.594972365194906
12,61,189259.48010714224,51.57759265133846,26.732545738371897
13,70,174007.2325027877,65.66162407618356,27.13314945503378
14,73,279979.8500747184,56.87134211132734,26.58897611884943
15,65,218935.54774243484,58.19633728325546,26.76776614721055
16,64,184371.971516889,53.311570558730786,26.918396908045132
