lat,lon,alt
2.7008673077325325,101.63459911177203,13.277800507213657
2.700867631223097,101.63476166884419,13.270480835622834
2.700866676727793,101.63492528477056,13.263094042863909
2.700866847304967,101.63508611681259,13.255752080851913
2.700867101804432,101.63524792032992,13.248235843686885
2.700867735690078,101.63540839006558,13.240585259051556
2.700866832574736,101.63557157518203,13.232554841532929
2.700867325185105,101.63573267183773,13.22457340756799
2.7008669700753516,101.63589438354472,13.217340077222634
2.700867023687898,101.63605600570584,13.210889597193752
2.7008665941871595,101.63621827127723,13.204084681136838
2.7008668399753506,101.6363822461391,13.19591818240049
2.7008656111928744,101.63654339107352,13.1864475652004
2.700865704263488,101.63670383370346,13.176266184788112
2.700866358581979,101.63686556738048,13.165845073968978
2.700866838912853,101.63702732456402,13.154691335998994
2.700865539087027,101.63718955525947,13.143815502377995
2.7008656401179474,101.6373512177429,13.135310224624781
2.7008649959610347,101.63751312292572,13.129945584001774
2.7008637189417644,101.63767650875243,13.126611668656079
2.7008625108152966,101.6378366274173,13.123445861383164
2.7008633584846136,101.63800010675729,13.120219091537525
2.70086205884495,101.63816161632447,13.11825330165757
2.700862980906569,101.63832456391486,13.115683119485261
2.700861958713942,101.63848557214439,13.110205347690572
2.700860754392676,101.63864592928438,13.100901046703305
2.700860799421276,101.63881020124103,13.088577113591137
2.7008605875408644,101.6389704145746,13.076051442355379
2.700860798672598,101.63913395989208,13.063738634620584
2.7008606387548437,101.63929507701778,13.053782666409756
2.7008608964061414,101.64042870244916,13.004156009952446
2.700860106730087,101.64058992263563,12.99878147784549
2.7008607933957878,101.64075150078214,12.995259770653165
2.7008600746254996,101.64091221089377,12.99093244034355
2.7008589908521152,101.64107446933942,12.983426068364171
2.7008590643747814,101.64123729782658,12.972206889942484
2.700858452238269,101.6413982055894,12.95963358013534
2.7010083516546253,101.6345181699119,13.277541347494221
2.7010076296923695,101.63468232657188,13.270410040113706
2.70100641804978,101.63484394377211,13.263806225120582
2.7010056630238575,101.63500456419246,13.257673852539336
2.701006708560089,101.63516784317576,13.251557867353828
2.701007132454666,101.63532900220721,13.245222099614383
2.7010074692274726,101.63548992783805,13.238225168955971
2.7010074484160116,101.63565362680909,13.230437026712442
2.701006837956544,101.63581569047716,13.222887409740993
2.7010081418730394,101.63597739441362,13.216237540970207
2.7010086929445563,101.6361387612346,13.209710422170721
2.701008551857295,101.63630074408556,13.202194302842496
2.7010082103273705,101.63646248773841,13.193230971598048
2.7010079904209996,101.63662391815683,13.183171610962436
2.701008588612831,101.63678602879028,13.17270516439231
2.7010080682795445,101.63694664518653,13.161727927286227
2.7010080669155783,101.63710815264243,13.150020018772551
2.7010067309940693,101.63727220094026,13.139346567008378
2.701006952162006,101.63743204198082,13.131814968830751
2.701006170556486,101.63759624392995,13.126967002803065
2.7010050361654154,101.63775591882288,13.123452310647874
2.7010045588292644,101.63791763344273,13.119728427704658
2.7010048830214015,101.63807956022161,13.116996779018905
2.7010042737809323,101.6382427907064,13.11524723732379
2.7010030469486797,101.63840398068648,13.112152109104755
2.7010030292431004,101.63856574143792,13.105726974119637
2.7010022374478306,101.6387269829956,13.095964146989916
2.701002210665624,101.6388902936997,13.08440126236594
2.7010023096206144,101.63905212998581,13.073096437719657
2.7010023349802306,101.63921301751195,13.062882780242916
2.7010013847597443,101.64034679401252,13.011494397543975
2.701000093332678,101.640509103883,13.004712095868632
2.7010001102491206,101.64067075403192,13.000975304031192
2.701000351913261,101.64083157041314,12.997817428288618
2.70100113018548,101.64099567319167,12.992262371040432
2.7010019392139575,101.64115705155746,12.982805726906886
2.701001017703628,101.64131837810606,12.970293892880962
2.7009999744968023,101.64148102152295,12.95761040560275
2.701146896779613,101.63443967008091,13.27778382135202
2.701147110511041,101.63460027987445,13.270477173321941
2.7011471326052092,101.63476118323285,13.263621610409887
2.7011463154892366,101.63492362186554,13.257561364688302
2.7011450237444983,101.63508617700806,13.25223285455034
2.7011456653105217,101.63524762033909,13.247051153539735
2.7011443737957728,101.63540968561333,13.241296301708992
2.7011433906710316,101.63557054349232,13.234544418531332
2.70114440722755,101.63573364029433,13.227106350594106
2.7011439816756795,101.63589447281075,13.220447168515049
2.701144698236029,101.63605789543216,13.214275874037876
2.701145624468799,101.63622023572506,13.20767623395681
2.701145159855803,101.63637959581281,13.199893916806422
2.7011463352262406,101.63654315519398,13.190526574096484
2.7011476003267956,101.63670434945418,13.180521547785096
2.701146470164446,101.63686525006068,13.170098228423537
2.701146170606248,101.63702952354848,13.158438461041339
2.7011456511847984,101.63718936171577,13.147011383383767
2.7011469612658727,101.63735106049428,13.137245364395845
2.7011464921725055,101.63751537870421,13.130019194353613
2.7011471405455887,101.63767467377566,13.124999416184938
2.70114653987297,101.63783792355751,13.12034561964121
2.7011473062194296,101.63799845027725,13.116085465660984
2.7011466162252504,101.6381623584215,13.113287976453002
2.7011457116875177,101.6383227659717,13.110945191109398
2.701145576023235,101.63848481072986,13.106896958526725
2.7011447286319212,101.63864592285252,13.100156970955709
2.701143552054016,101.63880918805495,13.091087218565546
2.7011440792777184,101.63897207892562,13.081453899802758
2.7011448337092068,101.63913378747328,13.072364384291763
2.7011437405719767,101.63929372534867,13.06456198000516
2.7011434488398245,101.64042852228435,13.012449438181548
2.7011423620656916,101.6405895490879,13.007998190215334
2.7011420366727292,101.640750978054,13.005169884451318
2.7011410399640514,101.6409125807069,13.00093439387118
2.701140055810071,101.64107504446488,12.992889402376727
2.7011391275690677,101.64123668692862,12.98094156484111
2.7011379150931294,101.64140023922239,12.967267884121346
2.7012887785050665,101.63451951537736,13.271755224168889
2.7012876244794812,101.63468213122233,13.264097635066776
2.701288132179431,101.63484349691858,13.257156229889102
2.7012890638633595,101.63500556399433,13.251243363107376
2.7012877507993065,101.6351664454222,13.246336724980786
2.701286642519323,101.6353274877378,13.241597895609665
2.7012869339856533,101.63548978251731,13.236039847960086
2.7012869983292638,101.63565377840179,13.229332240195129
2.7012880702883564,101.63581370668145,13.222851849369958
2.7012867266452703,101.63597520515897,13.21720450599986
2.701288049719941,101.63613773205422,13.211631217497757
2.7012869850589953,101.63629992983135,13.205108624512043
2.7012871935130858,101.63646154815702,13.197143690917272
2.701287708811221,101.6366247032055,13.187927011852413
2.7012886298669243,101.63678688269728,13.178236375052638
2.701287533852343,101.63694727942398,13.16789178292269
2.7012886021278235,101.6371082504133,13.15677983783043
2.7012876238901846,101.63727079329283,13.145898499163355
2.7012889680324097,101.63743268287898,13.13669567665584
2.7012878513980736,101.63759594194244,13.129177222002653
2.7012878379955456,101.63775599502101,13.12291193240238
2.701289123590361,101.63791877415538,13.116874017341171
2.7012904223402505,101.63808099569138,13.11179425944841
2.7012909013828725,101.63824143685636,13.108012050189004
2.7012919292120623,101.63840338912833,13.104398534512885
2.70129300395437,101.63856653531388,13.09985118933553
2.701292207885338,101.6387272514037,13.094104086178573
2.7012911188995488,101.63889086989977,13.0873132278094
2.701290756460597,101.63905300886776,13.080540792091197
2.701291752552161,101.63921320227311,13.074266547464873
2.701292982714874,101.64034607618318,13.022190457821331
2.7012943284576068,101.64050901619663,13.017000152102387
2.701294977617816,101.64067071611777,13.013848702308303
2.7012955983264657,101.64083186568875,13.009915407429318
2.701295278089349,101.64099374881215,13.002585615408668
2.7012965150763057,101.64115724923208,12.990913148699214
2.701296640556801,101.6413169763887,12.976978682080974
2.7012964822395285,101.64148086249459,12.961954243266144
2.701428462910787,101.63443735856563,13.275165903103929
2.7014296316734363,101.6345993441012,13.266720309602631
2.701428908066561,101.6347613145587,13.258536661839889
2.701429405993005,101.6349251500982,13.251045185516348
2.70143042094674,101.63508696318915,13.244979780280259
