Cluster,Distance,Turning,Elevation
1,1323.4935980901455,75.48444640473751,0.6417355003435521
2,1034.6920532206793,46.20967277620147,0.5533132079983112
3,979.1504488857148,45.147378892752904,0.4303935133183501
4,1254.9074952236963,64.17975269647256,0.7259725120314098
5,947.9983029877783,48.35752005128476,0.6420046849149372
6,1106.0301373039608,57.63936262068232,0.5421565629343874
7,1036.4209135301244,48.32600383217907,0.5413959022961237
8,869.5932517095426,45.15637040495434,0.5793674302155623
9,923.6313055833967,42.0226729401161,0.4774859295180427
10,1024.4387840276045,64.99642033549625,0.5279645229790315
11,1167.7375474572316,67.03504255694773,0.9517070231315046
12,967.6685429736561,51.46823207588362,0.4595311137191249
13,1203.869772855824,58.73302591039377,0.5765435591464456
14,909.879587584812,47.260417558424265,0.36781859004301154
15,1066.7350750452263,54.4611479680473,0.431469848180452
16,970.5533416556779,59.706422394015505,0.6892662787996517
17,1060.291479854592,45.41816288380719,0.4793834547516642
18,1287.1017787132316,77.42122375949612,0.6255902832067726
19,1021.4368648651498,54.44811834439086,0.4539714687944887
20,1402.4462890621721,81.81009395463494,0.516753796038758
