Cluster,Solution,Distance,Turning,Elevation
1,1,354498.1528073317,33.17928591440386,28.724439220910355
1,2,224656.53039164701,73.90118561266587,27.392977414855643
1,3,286617.07211974123,39.560214392593345,27.941304724001007
1,4,316794.03014908754,33.27950816109229,28.590309893146173
1,5,307714.031907324,40.87065846951091,27.843174326594756
1,6,275100.9012544139,42.47858682467752,27.65916688097493
1,7,245235.85665952702,56.49665093402745,27.202363302145113
1,8,256399.15660386177,46.391489820080615,27.542086898989286
1,9,245126.60833879653,55.26346674011813,27.2429139234803
1,10,272894.3984263776,42.187170143708926,27.866237505050563
1,11,234058.30469502482,57.44974257748588,27.270503294579832
1,12,224775.74138647254,62.607225871067136,27.303584001555766
1,13,224775.74138647254,62.607225871067136,27.303584001555766
1,14,241987.45595611617,48.955754228221295,27.586986166194727
1,15,255721.19120690797,49.46879672612474,27.382825632413333
1,16,243097.1274837682,49.769941995756945,27.44107013445424
1,17,240726.7944491529,54.80332352761544,27.278626750852617
1,18,240726.7944491529,54.80332352761544,27.278626750852617
1,19,240726.7944491529,54.80332352761544,27.278626750852617
1,20,240726.7944491529,54.80332352761544,27.278626750852617
1,21,240726.7944491529,54.80332352761544,27.278626750852617
1,22,240726.7944491529,54.80332352761544,27.278626750852617
1,23,224381.73695818943,78.17273868191664,27.493816235562555
1,24,250599.46570684138,54.03115261798747,27.175588647411004
1,25,247228.12724275753,54.15394579611733,27.296878454703712
1,26,224680.69655138504,84.46711979215263,27.383662385476406
1,27,285801.03333957354,41.0542691585351,27.919704576470366
1,28,305199.3581623485,38.8573432353969,28.34787387659047
1,29,243305.915409278,58.010296778520306,27.187621834239916
1,30,243305.915409278,58.010296778520306,27.187621834239916
1,31,289551.3665235634,41.73227083481894,27.62049725218444
1,32,241922.75116216467,55.307933141537916,27.269256877899917
1,33,241922.75116216467,55.307933141537916,27.269256877899917
1,34,239201.40116391485,75.00689520642555,27.182131203758583
1,35,247485.86762113494,50.039266561173996,27.276972250719854
1,36,264783.7609159973,43.9428667808889,27.546990047559945
1,37,268099.29301958834,45.32753511779795,27.434851200741228
1,38,262334.28064277966,45.95654864171855,27.50207082606892
1,39,244659.38762022738,46.42689521078103,27.396748367921038
1,40,287655.93124933005,42.847195163653105,27.60396786516665
1,41,246023.32196000236,49.95843304511687,27.36857478528747
1,42,318661.5095679819,34.75791140237459,28.4976627393206
1,43,234730.27201670015,51.57333193291268,27.426063645101795
1,44,232788.23069140903,55.10688276375298,27.27691982749475
1,45,225933.838001253,57.77241382809846,27.21055949956012
1,46,238508.47430489655,50.40834268821266,27.31146447956613
1,47,254168.5526018337,59.015834068324,27.170489168647375
1,48,225041.1111040649,63.42254216650945,27.19664274612556
1,49,289800.12406990794,42.790062655612864,27.614314148839465
1,50,236012.02434481596,54.5062879862568,27.358284928500996
1,51,242885.59854719817,50.125948064975006,27.391727113958215
1,52,235996.8896299267,53.40499200768526,27.364378961435516
1,53,228689.30189491907,55.54346410178491,27.34616328016117
1,54,244110.77954927966,53.73163025688566,27.31136458575642
1,55,236361.4421148552,59.387875354401864,27.20642275978505
1,56,247461.9998041041,51.19978578922059,27.260790618209533
1,57,231868.54255472496,56.108976461402655,27.323919898854328
1,58,229246.50690685766,50.965169332007555,27.492010298516842
1,59,243906.36785570253,46.819191083667484,27.56990191523918
1,60,243443.78343072283,48.493677365434884,27.643955062093127
2,1,168474.46204962934,100.63425769711154,27.115512190089945
2,2,168474.46204962934,100.63425769711154,27.115512190089945
2,3,266244.46100279054,45.36255425204246,27.21889363560797
2,4,167641.6816109651,94.18610628895823,27.12673258364572
2,5,222509.18586938462,58.446197455735124,27.051284041496878
2,6,245386.54772694406,43.009418170706,27.353083018273963
2,7,247389.2053733426,40.760147721892935,27.33099103568515
2,8,246984.9077043999,45.01298707263401,27.338681150098147
2,9,190407.86846343838,59.26730388828424,27.282402306517945
2,10,264844.8611104728,45.588941204784476,27.224080402368692
2,11,256003.8802170467,46.230704450569014,27.166459063840485
2,12,259005.47965106025,41.33227304258791,27.302875124145736
2,13,259005.47965106025,41.33227304258791,27.302875124145736
2,14,238820.8055081409,46.68830915939497,27.19987821532429
2,15,210463.0698948136,51.34065400624145,27.258279332523088
2,16,249046.14475608722,43.553172638536914,27.277989975729525
2,17,249046.14475608722,43.553172638536914,27.277989975729525
2,18,215526.44554907733,47.524178959380464,27.25076990763774
2,19,247027.06976446533,45.80625283964731,27.323044047550574
2,20,180882.17324561736,89.7940540302304,27.125264561181453
2,21,170290.72619989424,85.22278551357901,27.170437982671636
2,22,207309.65237647225,65.0240247422664,27.079289842938437
2,23,176612.99302982187,81.07650514845044,27.14217358387802
2,24,188902.02905675478,59.572418555684294,27.236621663368297
2,25,222573.1670289276,55.27109973127584,27.063207999002763
2,26,225068.0489403724,49.25964384299925,27.187643615246465
2,27,218699.23025947384,56.01877819710751,27.09033599027692
2,28,200900.38395784452,65.20330464922917,27.0567185316605
2,29,213788.96669433106,60.72079760099101,27.072962819812815
2,30,182716.26321931565,68.76422187295302,27.214612397191154
2,31,178455.30708756731,92.94141118956966,27.123847984261076
