Cluster,Distance,Turning,Elevation
1,2627.20723661492,93.51795026451714,0.6148925344362937
2,2215.0184838610717,86.9840769199593,0.4704357466381577
3,2053.9951696364033,101.26551366818983,0.40686316213508356
4,2463.287756656894,88.90619216402499,0.4784158304404649
5,2777.2561744025447,89.8726867763764,0.6668707528520645
6,1860.3411757131942,75.7017267944179,0.34899306534689956
7,2135.3624601158035,84.62529822944126,0.3615644162488536
8,1456.4929996425246,78.09972754750844,0.36711370604313665
9,1950.2461114235127,72.29311488034459,0.9655800023918584
10,1505.9808736419752,72.39597534013534,0.6027512720180859
11,2183.278757220857,77.6859728778602,0.3713593007468958
12,1883.9932309237802,80.13459045371262,0.36436161380029475
13,2574.732620716507,92.0776695957203,0.510266573244591
14,2211.8911142718457,97.28644775628878,0.5353538211052342
15,2593.85025705275,104.34953309067072,0.5017538400317836
