Cluster,Solution,Distance,Turning,Elevation
1,1,366240.70802186173,34.065900651768295,28.889485116215432
1,2,366240.70802186173,34.065900651768295,28.889485116215432
1,3,357416.1206263867,34.7111153540322,29.079766224682587
1,4,244253.97857321982,71.8463148170812,26.915654273583588
1,5,227495.392791185,91.14207718441148,27.45796306900726
1,6,223764.6087257795,84.28296436512161,27.554512360896588
1,7,329845.9051018681,35.72489231291142,27.970183809653772
1,8,289698.30975803477,36.63378218346916,27.424662472669873
1,9,289698.30975803477,36.63378218346916,27.424662472669873
1,10,273355.6720695714,43.5618763675363,27.77356829731881
1,11,226317.06943517717,80.05639962860695,27.634129409712024
1,12,228173.94444497896,84.63571551552803,27.374794359478624
1,13,230405.88744127893,78.04147878546922,27.68072559603302
1,14,233394.42063546804,89.27267404458189,27.14150566500447
1,15,237374.3918637524,74.71810670429598,27.128926143411455
1,16,282972.1187032446,40.2696279235785,27.340969212048655
1,17,234054.86405368213,83.25637585314905,27.352771500992493
1,18,276679.80047351925,41.68173508502203,27.43657072994605
1,19,287581.2679617293,38.69747194406077,27.424662472669873
1,20,287581.2679617293,38.69747194406077,27.424662472669873
1,21,266963.96125183895,45.02574495001818,27.57556716532302
1,22,283003.2644588954,57.890819980487834,27.04768543678003
1,23,280876.97681447054,58.43412014019018,27.042550747836408
1,24,240966.06715617055,76.21908714016745,27.120287734165554
1,25,269390.3457670143,47.59188288893222,27.210066656322006
1,26,240153.2780835505,89.5159983603534,26.994066245220015
1,27,232071.75015569743,75.2354691533913,27.401543040154106
1,28,238737.6688156972,77.49768357328814,27.082543511057107
1,29,230917.120519365,76.9720181310956,27.519295906829907
1,30,274890.1300883214,43.06478535701279,27.284411267176345
1,31,251162.9263319562,59.12185923464935,27.18878846192001
1,32,258033.95731818123,51.71848870172907,27.202403345118856
1,33,256879.89777456247,54.20573695134111,27.219923126296163
1,34,231879.11378132424,79.00295704863862,27.36567027355421
1,35,261555.62665891135,51.133093112594665,27.152999735114804
1,36,234397.94763873247,83.78561303767007,27.20836440559304
1,37,272455.45752973505,45.158126792533054,27.23585844607921
1,38,273190.500629959,45.64057376294457,27.13728390023437
1,39,262847.07194975566,56.50345206492366,27.084092670256616
1,40,249550.10286905512,61.68120274201234,27.02378812532097
1,41,255547.97920378068,66.08727006878362,26.96031187364176
1,42,273795.977623892,42.76947176269182,27.37017128150472
1,43,248273.1037358461,63.21881951550001,27.06039872563819
1,44,257515.86941661607,52.89364651162424,27.087300708252705
