Cluster,Solution,Distance,Turning,Elevation
1,1,201326.83629875898,41.89104472621441,32.98691779098044
1,2,201326.83629875898,41.89104472621441,32.98691779098044
1,3,203287.3484793328,43.51732587377103,32.982715288322304
2,1,168131.4945948376,30.787403428254798,32.65838261007413
2,2,168637.52919812448,29.487585688883268,32.74488470476781
2,3,169070.4042700076,25.475977502907348,32.65539247133255
3,1,133846.41321506482,44.084635663511115,32.73073473712792
3,2,135451.6912535277,40.416717599715284,32.70509299462818
3,3,135873.38360264167,38.805530647288215,32.769222043330785
4,1,118475.54093985661,29.583866637734133,32.73985530252592
4,2,119195.3812860193,29.3419647520234,32.69399505912119
4,3,119964.27813514991,31.526794936639675,32.665766418398334
5,1,150339.00495910126,57.36173409575294,32.733825020951365
5,2,152008.34866224087,54.42858224955981,32.7666294328081
5,3,154018.22349560866,53.634879077723504,32.80222549589199
6,1,135789.62120512014,30.81308734140111,32.61977081894498
6,2,136691.85516863395,30.405463969521488,32.62504631260118
6,3,139065.45486193104,34.72190441682116,32.614122896347006
7,1,193116.3852184563,51.822998018874486,33.29205900159119
7,2,194710.28500918832,51.19566868606173,33.285255434945675
7,3,196523.37020593643,54.63306311737965,33.27911995879251
8,1,127446.96374537439,42.77570553212661,32.790799310392416
8,2,127446.96374537439,42.77570553212661,32.790799310392416
8,3,130875.2584788697,40.51079350174128,32.791036038710864
9,1,105240.04366375765,33.27818812609116,32.726298898257845
9,2,106382.41238793763,37.75378847222001,32.722872787074536
9,3,107017.60131419286,31.378168135167694,32.735333159474386
10,1,255168.1133301886,63.517743693536254,32.736078761692234
10,2,256390.98609554744,61.770497763923366,32.7383347968534
10,3,256851.73696862755,60.5889096160819,32.7383347968534
11,1,123240.67315633113,37.720100945337414,32.49987655956414
11,2,124175.58798331332,35.877454891872816,32.48674320957698
11,3,124782.6407545598,32.11911051499839,32.471991431639445
12,1,89889.38095989292,43.347413176139284,32.87663668221349
12,2,90577.0999098431,47.130671385982396,32.865639311623255
12,3,90883.6669301434,43.98353683989652,32.86868775620898
13,1,102464.47380732998,22.388527648556646,32.80319536642292
13,2,103647.49317710187,22.51362050254418,32.75062903405328
13,3,104381.70609610817,20.89759562455752,32.776451656194524
14,1,113258.85063984492,32.55800574186028,32.72237918621847
14,2,115032.61914405301,34.197537939456474,32.67549942082335
14,3,115934.9737133413,31.293630344840466,32.715165650741035
15,1,114184.46653596088,28.832729024978743,32.66619617704516
15,2,114691.12382460132,28.416302781165044,32.67461543213485
15,3,115863.16079561922,31.65684106794459,32.643738754881156
16,1,147530.3556307087,40.935809039942605,32.42457225128147
16,2,148497.63318208072,37.991514272841115,32.43837587780421
16,3,149753.24714776495,40.87348858707989,32.42969524798549
17,1,142636.21597057418,37.69886963561912,32.50221682731478
17,2,142636.21597057418,37.69886963561912,32.50221682731478
17,3,143007.37739361444,36.65489115121701,32.51699089411234
18,1,75886.2805115862,27.779268641189066,32.879091442869466
18,2,76187.05621999828,25.97224790647501,32.91163539196792
18,3,77122.10940088617,26.05263873577946,32.91070812535914
19,1,72062.89499487221,40.36913849923008,32.81993359437741
19,2,74423.66533307222,40.003869296685515,32.828193201049636
19,3,74617.63524245589,39.182954777501756,32.81993359437741
20,1,268468.59362954565,55.402338950942266,33.63478405654641
20,2,273534.1627474737,51.61282563629433,33.63522110683772
20,3,277101.0418287703,50.754214375144976,33.590907016736395
21,1,180729.82864408277,39.09207304124318,33.218218216306894
21,2,180768.64441796305,39.02543404464717,33.222516090778896
21,3,183000.01347632083,36.50506454463556,33.14383824848679
