Cluster,Distance,Turning,Elevation
1,1785.5142437320005,87.84450040277471,0.3463298810625606
2,2259.7764242505937,78.10915492330491,0.4197503744360471
3,2302.307101379834,94.47448149311874,0.426436380289271
4,2687.6677655836224,79.71950074536853,0.6877558759299838
5,2105.4709926227006,89.50267897124115,0.5646979717080942
6,2145.855288284641,80.10245234176789,0.34371615159706437
7,1709.205010790223,74.88658415855647,0.2669602754306002
8,1423.421618777317,85.24188856110054,0.5102099434108087
9,1986.646020866003,95.0772822051632,1.060551118313052
10,1410.559474949661,84.89276877838117,0.7671917231916368
11,2430.53539852368,78.09336473060509,0.4783018061215252
12,2480.8820495168316,78.69953408331595,0.46775014622928346
13,2767.8314825322177,112.92145260886875,0.5424766698209673
14,2250.8206636010286,73.520733679857,0.3301542065921268
15,2610.509241368126,82.21568356944363,0.5165644650692816
