Cluster,Distance,Turning,Elevation
1,1708.0255992604036,95.07151236698735,0.3579617452014343
2,2193.268290698638,98.84897527664133,0.42476930288331793
3,2213.3712669620722,94.33908810853583,0.43120360568226346
4,2332.7434925615776,97.48235191842748,0.5552642897296316
5,2165.419136543992,86.38508840803553,0.4198970203148331
6,2427.987023062924,84.77683354425061,0.4361150395234006
7,1699.2018533522448,74.2875897532632,0.2705096123232895
8,1535.7907700086787,69.4759178492447,0.48634165224785697
9,2223.5280399748763,88.2487695076372,1.1367162992270412
10,1512.5876775543795,64.54553767402939,0.7149199611409678
11,2476.5447600103357,93.06820430935925,0.36136736084774057
12,2096.2808390555074,90.9606562223112,0.378672340581657
13,2631.6848657519467,119.26145711722145,0.5823175531609373
14,2022.955215909489,94.41554416792053,0.3070277513995521
15,2432.796616462293,104.2078310639855,0.582377245085242
