Cluster,Solution,Distance,Turning,Elevation
1,1,1605.3906013322517,134.38195941221403,0.155803040386024
1,2,1246.0708655376834,99.07170279393458,0.27689634587476597
1,3,3767.7068456842394,21.239859182560746,0.5812318869274566
1,4,1989.0256683246075,85.23673283087888,0.14532346704311827
1,5,3747.7180139372176,21.13484732161186,0.5891087684882006
1,6,3731.0232764307448,21.440125499668003,0.5546163368783343
1,7,3654.885286853123,22.214573730744934,0.4855957493145109
1,8,3549.8119481522504,23.216233614341146,0.4578834318680567
1,9,3315.7236156737417,23.256946055163326,0.3821285189303456
1,10,2878.119039630697,26.189371323380357,0.3639119338428056
1,11,2634.8404403418313,26.486250306141716,0.20905613095804476
1,12,3294.0269753728408,24.11610907446603,0.42319785396957776
1,13,3555.456078068063,22.823701748184135,0.46493985194690346
1,14,3684.4933008988287,21.516033186159643,0.5593773588315347
1,15,1456.1065386808953,69.68765002137611,0.32384518194280965
1,16,3091.120944686681,25.628156332148958,0.27294667296658837
1,17,2974.3678618216695,25.31704956438366,0.3670609248616312
1,18,1603.8262117001382,62.233965544593396,0.34844152993061606
1,19,2309.5026413050155,30.11938785519987,0.24177208813875772
1,20,3396.846284618959,24.275365338771596,0.37739194134194953
1,21,2506.780120174496,30.96276530635241,0.21673741855481232
1,22,3216.1572973524867,24.45253415473536,0.30291378259517465
1,23,1489.3176517175427,68.511795546778,0.3495058702178735
1,24,2972.580466881215,25.387002670614528,0.3649919304344369
1,25,2495.232025864879,31.017236092742557,0.21673741855481232
1,26,2879.9064345711513,26.119418217149487,0.36598092826999995
1,27,3158.652473895287,25.118105234923064,0.29532228695025076
1,28,1405.0711343476212,78.2185916953769,0.28129320869184404
1,29,2414.251560057238,33.086089557315184,0.21451246927759549
1,30,1660.8678308877902,59.80247539286211,0.31428844953489055
1,31,3149.379850764102,24.868388743054176,0.3782589201878306
1,32,1259.8863828369178,92.09301358687591,0.27226523786789336
1,33,1304.739947827098,87.73241477947958,0.2707303644041712
1,34,1351.0426459622643,97.16120593477679,0.1918058219050618
1,35,1527.2628533779123,116.85929182017165,0.1621957408969923
1,36,1536.874564362398,67.90468896671747,0.2576765952155444
1,37,2232.6833450608065,32.00006555193708,0.23866862437257375
1,38,1419.4596402918094,74.54682062971088,0.2503318663274019
1,39,2337.4223974789006,38.40418584684016,0.1944164831328674
1,40,1336.4561777879683,84.18354508547182,0.299163051134121
1,41,1499.3612972693074,122.4775516588201,0.1634938918124451
1,42,1970.9240995787284,58.004377705725126,0.16439619135760886
1,43,1535.7869027256359,115.0516738571209,0.1595251735249139
1,44,1937.9391875975293,43.26861753290929,0.2186026614853791
1,45,2000.4752063383105,54.72891328190732,0.1721356528509954
1,46,1615.2957062789,130.12495560072392,0.15612442706568253
1,47,1641.81620678858,126.95608161051481,0.1518343220984928
1,48,1461.6564689394036,79.86966931982352,0.2417689886362009
1,49,1309.2456412025656,86.12605240210189,0.24711707427775131
1,50,3209.7400285498597,26.008841886487474,0.266819418418331
1,51,2384.544023448345,33.78208368738786,0.21451246927759549
1,52,2353.5255361783065,31.300047025102902,0.2234913420247917
1,53,2021.086805713111,39.18759853118177,0.22000150317081868
1,54,1399.9044183330466,80.46750158826312,0.26256418567814954
1,55,2275.0113058904226,34.81696066003366,0.20054072392810163
1,56,2167.533072227368,81.32075137493908,0.14935164481593866
1,57,2243.445615939679,30.82575584009837,0.22576674192540658
1,58,2100.037687958987,52.59031666348984,0.17497312223794204
1,59,1699.9129009009862,120.54546587310948,0.14993792407228845
1,60,1411.5725840119217,77.54248725748235,0.28129320869184404
1,61,1840.5012732292323,110.96095003464183,0.15026658403446724
1,62,1706.5967074869682,117.70431705196154,0.1501310966812337
1,63,1817.8718015792977,62.558005091550186,0.17804310687701452
1,64,1934.324461741435,41.8781040734456,0.22683486652517892
1,65,2074.6172856259827,36.77872429236796,0.22894768034434243
1,66,1385.2178154012026,76.68664745046549,0.2916193909858169
1,67,1607.7382420035692,131.91519480569434,0.15645869710529148
1,68,1343.0819035120282,84.56792109250584,0.2600495537418208
1,69,1507.470500626889,118.96890631872444,0.1646724112645952
1,70,2403.4214117682254,37.37986466836334,0.1952125996792642
1,71,1934.0813062611537,96.29192226292501,0.14694458999024995
1,72,1727.1998836905173,102.11936195351178,0.1562361076938661
1,73,1366.6495084426433,82.07568331405636,0.3096624015316092
1,74,1614.4220485895512,129.07404598454636,0.15665186971423672
1,75,1699.3359247913234,107.95268107972079,0.1543101315096056
1,76,1646.514898381801,125.23938882394494,0.15612442706568253
1,77,2189.5599599110246,47.88890109582261,0.18193015365971554
1,78,1659.471741657918,63.883491972101744,0.20754484404812068
1,79,1677.0257528820725,59.66187366465444,0.3094943083379089
1,80,1370.100681567699,100.23500245782257,0.1808834380414961
1,81,1535.126461102759,112.10562343117881,0.1626244337774505
1,82,1679.8651657766768,119.81004542222695,0.15652365564352344
1,83,1567.9986612437344,65.79511425581073,0.2698398609268988
1,84,1563.2384943942423,68.945003817636,0.19661572954619366
1,85,1637.0188085384536,64.96945331848924,0.18484779658309414
1,86,1446.8663521717003,74.02519197092064,0.24265127520199847
1,87,1485.0228687851995,73.97777518075206,0.23697802031541748
1,88,1304.2119184052274,89.84460700448498,0.2670891635483006
1,89,1505.2744377692131,72.80606239812585,0.2150879620031727
1,90,2067.578668319041,53.45933849489557,0.1748067571681613
1,91,1932.6007840237062,44.254770562389226,0.20327007779588335
1,92,1539.0035303381985,113.6392398976464,0.16056199174255958
1,93,1553.6950477305793,106.75979649183007,0.16291686856889775
1,94,2108.377544167126,36.213208259298014,0.23519378858648388
1,95,1390.227171933014,105.47790158915838,0.1773548950103514
1,96,1873.618454420459,41.19528304425887,0.2279171172278307
1,97,1918.5210100150748,94.88305752544323,0.1481872070241419
1,98,1540.674807722551,112.95888350736737,0.1605754789063507
1,99,2133.1790290551635,51.246764332388295,0.16369703626861742
1,100,1807.4982857355164,50.25810075655438,0.2024131363359789
1,101,2094.0176549057132,45.90519443296489,0.19245291501666806
1,102,1829.984280120894,46.427895878301314,0.21384017905724484
1,103,1887.459703435558,103.45202680235643,0.14798882786486267
1,104,1745.3434624909532,55.90159194854902,0.21633444418456982
1,105,1730.5840285926347,79.32954925031989,0.1580194645914279
1,106,2209.012291601098,35.84128183851047,0.19974460738170485
1,107,2231.2048176759813,81.05140717856507,0.14571922975131635
1,108,1854.4272821551674,60.795595980761014,0.16743854916668788
1,109,1855.010166136311,45.38859287117796,0.20824517056665393
1,110,1832.2904048847126,48.740721585644444,0.20379763705324372
1,111,1912.6339736919101,54.17809434260621,0.18067803975467633
1,112,2037.2884946104225,57.149615150864754,0.16085232806919514
1,113,1510.341654608482,75.66282507612713,0.1824170605005886
1,114,1391.893778569263,104.80096622974699,0.17827698632107492
1,115,1698.1475292259345,109.93122562699986,0.155571670789298
1,116,1718.5736113960972,59.23342739677915,0.19997557982791925
1,117,1860.939202925878,106.62090079256556,0.1522789328320524
1,118,2056.251224284223,53.77932688914405,0.16149920662717854
1,119,1735.7830058730008,61.46701526798687,0.18852633218644677
