Cluster,Distance,Turning,Elevation
1,1301.2951737933738,63.32503669438264,0.3895850587438865
2,1354.910583217034,71.48545669036974,0.45009289822901266
3,1511.5647460821249,92.28263820960245,0.6273900757948141
4,1577.7138656716274,68.17631605616563,0.7368649250917869
5,1289.8519896980604,70.44505467002415,0.5184475714372976
6,1796.8175295676572,84.43736914096895,0.6398276961379814
7,1304.4010210360168,74.53081840011552,0.7424518597249428
8,1230.4373374418162,61.04708884787998,0.3681657836789931
9,1969.7485549133348,85.2703606253421,0.8160415968513988
10,1883.1695388190515,84.94130178721494,0.9548562594733649
11,2001.013257310484,78.03407116987572,0.5846182250929939
12,1412.522946972913,72.31356918153134,0.6378461116310579
13,1751.431164478641,77.37905560818888,0.4093639411362737
14,1215.964952747379,73.93962524705375,0.830911240834137
15,1718.11459516862,63.64112592000736,1.5973947375307738
16,1447.9652551521374,79.17490603839018,0.5294394909194953
17,1744.700443898076,71.16719413619192,0.7739744909346911
18,1627.456294122866,67.19607564763248,0.5767134499447657
19,1453.871380007842,88.45808208442824,0.5451903986065059
20,1341.9598893890877,72.80810660619392,0.3515659192262408
21,1827.0618000276127,74.02228096989435,0.6459604137372867
