Cluster,Solution,Distance,Turning,Elevation
1,1,406178.84697487677,28.182446361394863,34.01762294697508
1,2,417816.0730079263,27.266977666741795,33.99010510258317
1,3,417816.0730079263,27.266977666741795,33.99010510258317
1,4,212012.7161955039,75.29091364706593,32.72825245668317
1,5,160844.5044224145,103.88529880051827,32.82618485612067
1,6,390107.2121408038,31.505937078097784,33.74995649794716
1,7,248507.4055597603,34.16009380080247,32.98719190215415
1,8,248507.4055597603,34.16009380080247,32.98719190215415
1,9,276510.91327045014,34.00407832038494,32.86255545958783
1,10,377835.3024822277,31.89495586245721,33.85558897268966
1,11,377835.3024822277,31.89495586245721,33.85558897268966
1,12,385109.74751655076,31.681093611418,33.833992662973706
1,13,386431.065514058,31.154237768326468,33.76707528519809
1,14,386431.065514058,31.154237768326468,33.76707528519809
1,15,412335.53325649904,27.803130367263734,34.008757607441666
1,16,165479.91523318202,95.88242649960902,32.853131754038706
1,17,168037.270620375,100.74430591637578,32.806978681196014
1,18,162169.25317308138,103.87052778868421,32.821182847660594
1,19,173146.1469002346,93.40730440948828,32.77288984904178
1,20,219110.8654014566,55.405964370379714,32.76017108933615
1,21,384203.6243515369,31.58778091983788,33.85982240513678
1,22,379704.00953631493,31.54590234302733,33.89001441516526
1,23,401300.18161640374,29.655607189510707,33.9179886411378
1,24,269575.0780120695,37.925260631031946,32.84659379076986
1,25,260582.01412700588,33.178106774617895,32.97391882391394
1,26,173278.97134205737,78.84741451819563,32.8682950579337
1,27,245234.77665465185,37.555298385730524,32.84852644429894
1,28,250460.84339636902,34.00534903085316,32.96609170117001
1,29,252917.50218003022,34.31576230141782,32.93082851857167
1,30,257705.6536809894,36.438358490340306,32.87678641677721
1,31,228562.6093057267,49.48918067246573,32.776237460051085
1,32,231816.28264918475,38.40987798647548,32.8411691499539
1,33,231816.28264918475,38.40987798647548,32.8411691499539
1,34,240353.90714803588,35.647663613675306,32.89451853506552
1,35,240353.90714803588,35.647663613675306,32.89451853506552
1,36,226425.02526454238,47.22539950899532,32.78541068523595
1,37,393654.63044162584,30.675756335709927,33.84832898908786
1,38,404608.8900728105,28.38059049453219,33.99775465999338
1,39,380601.75993500464,31.225714561752735,33.89932325195578
1,40,396280.6087723405,29.738314213598795,33.894548562419345
1,41,406090.94611800316,28.84555469356741,33.945258376029194
1,42,193693.2600921014,57.2735551964722,32.89847530782879
1,43,163712.28977738522,98.3169556599937,32.83559479957493
1,44,170709.42183256595,82.1615763770095,32.89110857394734
1,45,220972.78700600145,42.22956590261796,32.80737839304352
1,46,166518.53190126288,91.97604928457412,32.828103692371535
1,47,221865.7558598678,40.33783433493667,32.79945549452309
1,48,235073.28690816805,36.77824100646866,32.94416202925728
1,49,381836.13112634333,30.695290377228343,33.92205117951925
1,50,406651.5336012637,28.698370155129954,33.97380490989346
1,51,406651.5336012637,28.698370155129954,33.97380490989346
1,52,175344.327139951,98.69399360126128,32.75950447979426
1,53,215423.1331912686,39.907421801921956,32.84096652917595
1,54,237090.62863985976,36.62287571860108,32.97643913877884
1,55,265280.4646617484,34.96235024124431,32.912967127396406
1,56,265280.4646617484,34.96235024124431,32.912967127396406
