Cluster,Solution,Distance,Turning,Elevation
1,1,217794.39421152958,56.595949807494875,33.12688643252345
1,2,217794.39421152958,56.595949807494875,33.12688643252345
1,3,218512.8246598827,53.815227493011335,33.13251369682303
2,1,203921.29514193704,53.71182791012525,33.07567896524861
2,2,204110.7119633435,48.53241587274363,33.11147375279357
2,3,204392.4861763731,55.93913638198275,33.039477959920646
3,1,173816.87174770128,49.36381040517518,32.81539058791614
3,2,175122.17465247726,46.46859857131001,32.81539058791614
3,3,175122.17465247726,46.46859857131001,32.81539058791614
4,1,190321.6266509554,49.452690220068185,33.4787802629581
4,2,192220.90433788093,47.44667847833282,33.46560975369614
4,3,192292.56172412878,46.50595114902317,33.47581756055712
5,1,198268.82866728219,52.252416420143646,33.03679390238974
5,2,198465.10303157306,50.7466175116438,33.03364298032069
5,3,200374.42343125836,58.44867260752915,33.032572717474785
6,1,62138.20744972615,24.286599070095367,32.61041020050545
6,2,62138.20744972615,24.286599070095367,32.61041020050545
6,3,62904.456691235704,23.645123260878282,32.61041020050545
7,1,203891.28306885864,41.14806030836206,32.649029056301416
7,2,207381.72578199703,46.374149817751444,32.63397511452192
7,3,207629.6203335596,41.099102237856876,32.647280186225274
8,1,129993.43303895915,41.555994748475634,32.93151798436506
8,2,130845.42831892527,36.01189694629881,32.92421511976709
8,3,132826.2409749137,41.93877120005476,32.92317813575038
9,1,203679.90294433758,59.885803620671574,32.954068031605416
9,2,204060.9878615749,58.982107670337086,32.967612144062905
9,3,205125.73817674178,62.183031361000324,32.93296737933167
10,1,233287.7693042822,43.845602426236326,32.767304554140125
10,2,236005.5779881719,50.2879463557798,32.74293386214757
10,3,238287.70403126196,47.56949207917385,32.71615172327369
11,1,149379.01167406555,40.597825842579425,33.06363431585078
11,2,149496.2676914388,39.33747224108277,33.062391050431735
11,3,151158.1583740745,40.08688587816338,33.05015459426675
12,1,226807.3535928898,54.291731174440194,32.770772486632566
12,2,226807.3535928898,54.291731174440194,32.770772486632566
12,3,227523.21918396483,52.08820488491649,32.77335500698863
13,1,204432.4307683292,45.9180673994786,32.664464738444295
13,2,204930.73127886897,45.41232269387429,32.67442084646302
13,3,206612.1211014011,41.70085365383099,32.67143687544332
14,1,177564.5611662891,52.73194997891693,32.9155679566018
14,2,177644.27501600928,42.12566591451609,33.001710086691446
14,3,177888.34695689616,39.12488946481778,32.983358309664524
15,1,73895.88445212209,14.91894057733496,32.47902797664241
15,2,73922.04568628558,15.418325400738441,32.470690439135566
15,3,73922.51255798277,14.89101377554445,32.47743431162621
16,1,177460.55235156126,45.27847071933571,32.93243014325947
16,2,177460.55235156126,45.27847071933571,32.93243014325947
16,3,178480.75181507954,44.05999085746992,32.89518586359432
17,1,143794.32178340838,50.981445647850734,32.531746628540375
17,2,144688.5678186908,54.0354152663524,32.51480673160989
17,3,145414.88376676542,49.27310437726225,32.54143155544476
18,1,151815.3332157744,33.875357923433164,32.64987495404624
18,2,152238.0017966426,29.003400016542138,32.63742703346265
18,3,153278.1280709996,29.355115383748444,32.636359175501084
