Cluster,Distance,Turning,Elevation
1,2073.3065554860873,96.94833925205273,0.5065937928989683
2,1861.0700252512154,102.70112882657105,0.43312406353014943
3,2166.109221169352,83.64876164069072,0.36544276597376246
4,2462.0338319937173,92.90584723114902,0.5962581539068559
5,2673.4168852517982,87.62465175336256,0.6930792127045784
6,2018.8065260216897,79.13408022352591,0.42241719385957666
7,2157.8382354269106,93.80396207368129,0.40247222517605863
8,1793.5974618635114,79.4355748067145,0.3051977637218801
9,1341.4395990087587,74.05722813843141,0.44331728067144205
10,1914.5043781915374,79.08377458632037,1.1525060166551562
11,1896.1724715046391,84.33424503918249,0.8483756144052741
12,2443.7730983270976,101.10613342524536,0.41002261413622954
13,2408.479420270402,80.78636592882964,0.36025287366052616
14,2460.5114345902375,81.7260546251937,0.6607151412672199
15,2386.8617849745383,103.7333008924264,0.45125181651093804
