Cluster,Distance,Turning,Elevation
1,2235.1340415863338,72.83720200781661,0.5547151590176664
2,2289.603918339206,74.42800915575268,0.4716036315093515
3,2079.5189616714188,92.00247025731004,0.4379141342603141
4,2328.3044769151893,91.46815575040361,0.5241215436023765
5,1974.5634264396656,76.57303394693668,0.3774718912953485
6,2312.130492077991,94.52172480106239,0.4062036159905844
7,1740.7178560631078,85.66170730341244,0.36639909507537105
8,1493.493748571297,81.3894843949077,0.5191242082104548
9,2075.0257841200087,68.72637690845079,0.9419028540946623
10,1343.5805549242161,80.47902621735079,0.705640707229378
11,2340.2265004021015,106.5581253412613,0.3626974092440953
12,2224.6532755880075,83.88621161790384,0.38171112137562524
13,2765.923714478384,94.27588403375923,0.582126769714133
14,2235.6863906501085,66.12395372741082,0.2722706004248323
15,2468.006446653644,103.81024414280458,0.5633954146514686
