Cluster,Solution,Distance,Turning,Elevation
1,1,144019.55925855628,61.76506197161934,32.75674340095211
1,2,207884.89223319892,17.361996760003922,32.94171790381074
1,3,207884.89223319892,17.361996760003922,32.94171790381074
1,4,207755.3764684236,17.53962124992209,32.942665814896195
1,5,207755.3764684236,17.53962124992209,32.942665814896195
1,6,99087.16067227171,117.06362255483036,32.81221750155228
1,7,99087.16067227171,117.06362255483036,32.81221750155228
1,8,97897.36588442052,116.58570376971792,32.81280293208607
1,9,193800.95939206818,17.652256778553447,32.919923395244865
1,10,193800.95939206818,17.652256778553447,32.919923395244865
1,11,194732.88034825338,18.069934104340707,32.915596701717746
1,12,194732.88034825338,18.069934104340707,32.915596701717746
1,13,165118.96129533497,21.045563580101746,32.89954788331648
1,14,165234.339850255,20.48719489820074,32.909856289118295
1,15,165234.339850255,20.48719489820074,32.909856289118295
1,16,181807.31740967586,18.73700003368834,32.88955219359509
1,17,157892.69744917,36.64230253877481,32.767201456756894
1,18,143404.06730088158,32.23112252834781,32.85341242732214
1,19,101860.48111853571,111.1138042272604,32.800160748219604
1,20,145108.26349971668,31.22921531438291,32.86033380669717
1,21,126964.58586042025,46.09133204100656,32.81616344121124
1,22,189681.5122624968,19.401504683336768,32.87852946773241
1,23,122674.63399776157,59.94369821976452,32.77946571684081
1,24,103447.9553677256,95.01277126360266,32.847640756397695
1,25,121357.80030286527,54.55381393296866,32.842496609710096
1,26,174292.64637309493,20.403248438064324,32.89238600180685
1,27,141696.51377121103,31.643311235399374,32.85741024948338
1,28,170316.20667067866,21.137940906866728,32.868691320903075
1,29,145831.7883616312,27.80184583246571,32.85507305371442
1,30,129067.96023689018,47.11112099099565,32.81044774388028
1,31,104614.75980550595,92.29852455613796,32.83504796004903
1,32,138125.72274308666,37.970865482272934,32.779281101436084
1,33,134512.3614128054,39.71469157210617,32.81403993030386
1,34,181022.34975879843,19.408092643770047,32.88288680484135
1,35,178961.0137279749,20.047015191734143,32.89118081124703
1,36,99662.53473830575,115.03548216850538,32.8451472354431
1,37,114219.45883690694,78.7135383111639,32.78429454079566
1,38,190522.3198620396,25.009459913891895,32.82586389259526
1,39,192404.5991733696,23.614607755508683,32.82388340973533
1,40,131066.27424820964,53.35279332324227,32.76546401202499
1,41,129802.95999713012,43.98478014312443,32.806080734196456
1,42,155843.38131319804,22.004093369393072,32.87166868243228
1,43,99812.61264489862,112.70747652692427,32.82805345272143
1,44,185966.19609347355,20.129144057927192,32.873775124965405
1,45,185966.19609347355,20.129144057927192,32.873775124965405
1,46,161899.03623002765,30.925955174757327,32.80307226936061
1,47,177059.7145031992,29.153124452519485,32.79493632372841
1,48,130848.53128720363,81.17402678075642,32.76401711424515
1,49,119493.05689882442,55.94773514051655,32.83706888490035
1,50,102274.01997464531,108.0664181941986,32.80415467429537
1,51,135269.7100316221,65.73297259265969,32.75949043261873
1,52,168680.78266995333,30.396401767366164,32.77964451292985
1,53,109309.06275267815,96.95954993523554,32.78139359253618
1,54,177878.44677734288,19.853233553392062,32.89808825565931
1,55,186758.1909173231,18.371377053236568,32.91735157236305
1,56,186758.1909173231,18.371377053236568,32.91735157236305
1,57,99799.54394830833,114.757958672837,32.825105025068055
1,58,149780.4889698323,26.63725364300898,32.86966166187781
1,59,173717.92835293515,21.84495267499373,32.86246936916204
