Cluster,Distance,Turning,Elevation
1,1645.363091119975,75.90439607664273,0.6163413987260373
2,2597.550826563176,98.09563586907647,0.9476582956352608
3,1542.2820147884293,78.95831823626975,0.598806644290498
4,1916.1655089029407,85.89622387851469,0.7047585022715168
5,2679.393154127261,90.75631350132387,0.9876979138727293
6,1275.819062645148,72.31884679362982,0.4016149495541175
7,1067.9480744597022,76.70484305726426,0.7043139357599291
8,1652.3251377983738,83.43172419907273,0.5370154293544989
9,1928.2660056835737,75.95315264444149,0.7452823853216799
10,2283.479192013657,92.73736125787585,1.016021121661721
11,2729.7985953241846,93.29114501646475,1.3123762972442083
12,1506.3147700430459,66.01514943260281,0.5587362809646361
13,1778.1371627720944,84.21410945648027,0.7125470504471281
14,2404.6259715379024,105.62303823570471,1.6131064818786065
15,1566.5127655022516,74.0270683341868,0.5925866756215807
16,1570.237943177806,92.49687481938118,0.6609402510289915
17,2279.044525337893,95.58533946669036,0.8016715193867405
18,1591.1047135758963,63.820809357079945,0.3716190655054792
19,2049.5412101827724,68.01328877774569,0.7018289698501388
