Cluster,Distance,Turning,Elevation
1,2479.9729148385,106.36983420362756,0.5252205994352899
2,2360.3838964102583,89.23523017221248,0.509997821659546
3,2361.333193978,85.32271847083082,0.3790266252811616
4,1986.4315250048064,88.69139269507285,0.5432491059454314
5,2941.2800371966455,100.98320794853042,0.8619518573615892
6,1744.368075748279,77.00509291357422,0.40784808271973105
7,2640.4060110828186,94.60930060958756,0.4521471832705046
8,1627.931541282205,70.73306928264921,0.5157686528643328
9,1952.9048368149338,79.65985694300946,1.0977846727298353
10,1586.9322599438774,64.04466815584547,0.8096836705572663
11,2495.1590176432983,82.9732569934353,0.43997811761714267
12,1720.5551876789102,76.66996106343578,0.2962127336888525
13,2349.5562044658705,89.3681839401132,0.423883997954869
14,2423.127111785775,102.79376662546142,0.5678299760763892
15,2001.2946452603503,87.61863482485356,0.37313210952454234
