Cluster,Distance,Turning,Elevation
1,1286.271412786455,55.193292866494716,0.3632197854853949
2,1793.839022414446,92.83342321481629,0.7608134528242356
3,1698.0180197929083,86.17415472460546,0.668212902220569
4,1586.827922005067,91.38928402095303,0.659281133311552
5,1628.561117754186,75.3286470693467,0.6780930604624693
6,1585.6696039070066,82.3433009253694,0.6946910004307227
7,1320.4950958620948,71.00218283499916,0.44196765803507
8,1611.89097939644,77.41176790175487,0.6754519759577029
9,1327.7766659679387,77.79349988044268,0.6565204062723549
10,1105.291034980486,75.70191149089317,0.5115536924426181
11,1829.2615985562893,85.40540354934308,0.7464923289698131
12,1992.0476581444566,84.64408172962494,0.9138257970447388
13,1483.5664079349456,76.5315544634749,0.6274126592265876
14,1882.047107169075,82.21464470277196,0.8801655209846029
15,1101.6146613684175,68.22888937521103,0.328875648857613
16,1321.220820431168,65.54310014119694,0.3009285205864405
17,1423.8981647645612,71.70800485410275,1.2776644422093568
18,1444.5153299355975,88.59849408929077,0.8294040192589343
19,1621.0769595532015,77.5074843434785,0.4747613238726558
20,1338.9006174988772,81.68565507945962,0.4714282732214432
21,1564.0739716959715,59.22130760374779,0.5113758449387102
