Cluster,Distance,Turning,Elevation
1,2696.647439124916,87.07292773642504,1.028205712688111
2,1583.4257764329545,84.89404972671703,0.779319926401218
3,1449.0107084635704,79.56771746739958,0.5768076722970576
4,2423.24027497371,97.0700962169939,1.0323742555029245
5,1296.5974517891534,88.4800648677675,0.567058233024742
6,1685.338867147347,84.787306990767,0.5938028774315534
7,1515.45569301536,69.47063728004098,0.6646049398073295
8,1069.855572949202,62.589292645770826,0.6002208000315612
9,1221.7050538554122,81.06885528950605,0.48034588794462607
10,1424.8721965871268,70.85294751394221,0.6254695061728572
11,2045.027533311972,81.34512348351213,1.0352339776576862
12,1587.1172272288607,66.42419662496445,0.6174827218145662
13,1714.5585628163496,79.98319583955454,0.6104530612845647
14,1148.5661430839173,75.94708335779666,0.37121038561524244
15,1659.3650933667254,81.64926195525192,0.49020766540670024
16,1497.0933226616783,64.99490153124903,0.7671358998894728
17,1720.1816750058692,76.96280253083768,0.6533444562475612
18,2370.5839335637465,92.91139608015897,1.0360999784267584
19,1508.5531748063058,87.59809723106773,0.574246318185569
20,2588.036244851564,116.5358750255121,0.623672531027962
