Cluster,Solution,Distance,Turning,Elevation
1,1,305881.867503039,16.937584582409468,34.019259086101286
1,2,305881.867503039,16.937584582409468,34.019259086101286
1,3,338257.0721483697,20.23652316863711,33.70612262035553
1,4,338257.0721483697,20.23652316863711,33.70612262035553
1,5,187108.21907170687,78.11885998980637,32.6336800900944
1,6,187108.21907170687,78.11885998980637,32.6336800900944
1,7,238484.01439255872,70.06260443662207,32.285762631169845
1,8,195716.62919209304,85.53097395571109,32.44845925934692
1,9,195716.62919209304,85.53097395571109,32.44845925934692
1,10,266698.4707888302,24.60128060156708,33.02995405127228
1,11,266698.4707888302,24.60128060156708,33.02995405127228
1,12,295488.90994202247,24.205088682308094,33.44564925681015
1,13,317550.0609306815,21.560627924012056,33.55927389813368
1,14,290997.7527044496,23.89356051354946,33.701244940250206
1,15,336782.40685606946,20.345397762981285,33.663926579370084
1,16,295187.3162148565,20.401404765351344,33.849326341353716
1,17,309653.9758068345,19.70990086362857,33.958233608928346
1,18,295763.9274938969,21.831473512183877,33.83965209080485
1,19,291510.1533910034,23.758037941943453,33.71713269326224
1,20,260022.8593690244,29.791241591610177,32.80747589270868
1,21,262212.45596794295,26.40023501305532,32.86768394218724
1,22,262212.45596794295,26.40023501305532,32.86768394218724
1,23,265003.3235472161,27.39400292719824,32.67112581226375
1,24,193989.952403715,64.68669388742367,32.70910728591638
1,25,252900.35929690266,28.955975234146404,32.982867836246676
1,26,302128.9706097282,21.996779287915814,33.534388693943214
1,27,313568.9492963261,22.10753215361633,33.533720169196144
1,28,253907.93267763598,29.7688452728061,32.93701160900305
1,29,253907.93267763598,29.7688452728061,32.93701160900305
1,30,197510.04817581625,79.69621637141071,32.42950003940281
1,31,303031.0010524745,20.95268474904834,33.62417021537807
1,32,303031.0010524745,20.95268474904834,33.62417021537807
1,33,295679.56076973525,24.043538085586114,33.47764206797086
1,34,297083.0357050735,23.103459089300053,33.46815542809572
1,35,297083.0357050735,23.103459089300053,33.46815542809572
1,36,254918.32417625768,29.769713410408794,32.85064239721706
1,37,302602.09220159694,21.05797980359236,33.62417021537807
1,38,305834.93556472147,18.83568748435099,33.97175045137057
1,39,291784.33925417543,23.489926716699376,33.71713269326224
1,40,308249.8216062639,20.53130113506247,33.66441909855756
1,41,308249.8216062639,20.53130113506247,33.66441909855756
1,42,219474.86105056584,48.86294235362958,32.41284232788894
1,43,192866.92422600332,65.30072226114322,32.6752406699796
1,44,256177.9546260814,29.541126693448856,32.811669779112464
1,45,256177.9546260814,29.541126693448856,32.811669779112464
1,46,235408.55442439328,49.97423701892169,32.325221392814186
1,47,223626.1843691368,47.46011478038819,32.326127654944145
1,48,222081.28995018298,40.00348038595645,32.54530164542511
1,49,212042.58102648915,44.83907442998526,32.697939778019176
1,50,310377.4658540141,19.03357386418712,33.95851193232002
1,51,201109.40257091742,76.47653986424508,32.33391708599173
1,52,207638.13556906543,75.04745081180565,32.28904117161579
1,53,197180.64615181542,53.84595109803441,32.606807483996214
1,54,215488.05966546698,54.87201596423732,32.35918075627643
1,55,305660.17968905374,18.86036301302524,33.97175045137057
1,56,249992.6465742026,29.589763380352615,32.99459192793801
1,57,249992.6465742026,29.589763380352615,32.99459192793801
1,58,244407.04948302067,34.09113380124238,32.55208528314676
1,59,202504.71522928425,81.86183101243502,32.32778292935441
1,60,229384.19836861175,36.20793246977734,32.528147009451125
1,61,189138.34647645688,74.0621001501147,32.58595585746797
1,62,254440.30935113068,32.62655019908399,32.39497917412912
1,63,243462.98018735246,38.91533548127053,32.372414264231
1,64,237681.94623821267,37.31483519343469,32.39128471442263
1,65,236474.38976530515,39.23909518423239,32.49619484814224
1,66,258013.10869155638,33.84946746388476,32.38471137747695
1,67,315059.18922157993,23.332668679403053,33.44593102867922
1,68,203410.26548361202,78.31317954057012,32.30972470151187
1,69,227870.43686619445,35.62068943469833,32.55091126425937
1,70,305622.4587267057,22.53577775598438,33.464780766743225
1,71,246803.25972227546,35.25285583483778,32.39749180063808
1,72,225897.54542973416,57.07437895155251,32.308293807416774
1,73,227512.50745073907,38.80433996026976,32.59507165887375
1,74,230797.6988861228,42.32660584043792,32.416009148452936
1,75,190463.60770283215,73.53692354930816,32.56792769419854
1,76,240947.8486723505,36.66960946159876,32.376763395222795
1,77,200640.19303718017,81.05549468587535,32.36130259717616
1,78,251292.75509614532,28.82268757164884,32.99459192793801
1,79,198210.47135582633,83.43568636612753,32.37441236360017
1,80,192442.49532524613,72.74693461295519,32.500465352374604
1,81,205785.88863989722,56.569161693823276,32.46786285028874
1,82,213562.3684260144,45.66047660504112,32.41717874718475
1,83,195059.14748635347,59.95551619969811,32.59791922421442
1,84,245599.49364168485,36.345755326284156,32.37592009259288
1,85,210036.7955644144,63.68436308730701,32.33697003023531
1,86,199687.73857233723,59.3812865491788,32.5349873674014
1,87,196054.388808412,84.15049680748412,32.342923731926334
1,88,196054.388808412,84.15049680748412,32.342923731926334
1,89,311540.6116255157,21.739665622334957,33.55632162580079
1,90,311540.6116255157,21.739665622334957,33.55632162580079
1,91,219847.92378966228,41.4252670980314,32.56775074187839
1,92,248468.89126059695,31.483269143739072,32.41358178362698
1,93,195503.92582983887,68.51770025918482,32.560485766322515
1,94,199246.5489427942,81.11666495523505,32.36106378883233
1,95,248057.8796651475,31.82054146271489,32.43490240911822
1,96,206174.49998188918,64.15675386228008,32.40567974444282
1,97,211379.0705296431,51.23645243909954,32.459724265345926
1,98,221460.01967832923,42.13629369833904,32.50610986498682
1,99,305097.8515515135,21.83754009472061,33.55751360019151
1,100,259587.39209656577,31.120909813068046,32.473928322991554
1,101,255907.23203924426,30.49373840412795,32.80894833230758
1,102,197822.3260986421,66.19128291526363,32.497628789489966
1,103,200490.57170803167,60.905282136197314,32.4745748814783
1,104,209361.14677746943,52.01866780831984,32.45474124217575
1,105,219755.28862630983,44.353079312727225,32.42692967455915
1,106,201067.35146240314,69.22690953809062,32.36019493438451
1,107,231103.4089402646,43.04327844281026,32.385070545852365
1,108,193586.68227241503,70.31791271905377,32.51167823902934
1,109,232695.70831169328,41.43184966487966,32.38625339803397
1,110,189894.86645365515,77.03679627954756,32.533111377996065
1,111,189894.86645365515,77.03679627954756,32.533111377996065
1,112,233936.66508259685,74.92604887421015,32.289006598067886
1,113,244085.6812396781,31.870091643783546,32.59601816569809
1,114,239720.86588033132,38.10730246126303,32.382713918802956
1,115,239720.86588033132,38.10730246126303,32.382713918802956
1,116,220914.38242306828,55.59865399722719,32.346481924216164
1,117,196210.01080411175,69.63460419359284,32.52220894066221
1,118,213135.35583609805,66.82904555045093,32.29333415714619
1,119,194092.26808467275,65.78673455219939,32.6131190247644
1,120,224774.28048196685,45.158346541144226,32.33698189749944
1,121,195829.0311545637,62.775770583322576,32.528179591155606
1,122,254849.25960579733,30.782731174159345,32.70839485218019
1,123,251493.8481345567,31.216665661479286,32.40449114665219
1,124,205497.19242955674,70.9958074792834,32.32659954808955
1,125,214306.4149116559,53.00353057204742,32.372787836479006
1,126,209474.99377200994,54.988405923764226,32.42208501528037
1,127,337828.16329749214,20.34181822318113,33.70612262035553
1,128,210521.16908632044,60.44128825036974,32.35151346723022
1,129,254376.13623848528,28.210294683507783,32.987091156837536
1,130,254376.13623848528,28.210294683507783,32.987091156837536
1,131,217310.43411762675,50.64595847791124,32.381734994791984
1,132,214333.15158036206,44.85620214677657,32.51889106324782
1,133,213542.83181982444,46.27582421453128,32.61693164552004
1,134,213542.83181982444,46.27582421453128,32.61693164552004
1,135,207959.3761602371,52.34939427095012,32.51020491301951
1,136,259678.74022987788,30.079880772786048,32.40080136046585
1,137,190965.90072862257,68.27725574689694,32.63222255572149
1,138,217669.40887558373,43.55380867377977,32.52802599907218
1,139,221666.75794004684,58.06853603874382,32.32460856143197
1,140,225500.61909672298,43.89875896207577,32.376022016807276
1,141,314544.291514635,24.020703489512805,33.450561019876695
1,142,196348.4639553237,71.57718855987756,32.44514390803215
1,143,203532.27071971574,59.655174116150995,32.492394811125905
1,144,192038.80429347922,72.46723713205874,32.57692992619556
1,145,200076.66779582284,62.68611590941187,32.44470480062928
1,146,216164.88481395817,45.18485843335235,32.41717874718475
1,147,196509.9562907499,62.23486069961159,32.55653750136989
1,148,233015.12113566135,33.686110855341866,32.591740682571874
1,149,216724.60642570048,61.52064721270988,32.31802317103214
1,150,227700.222902567,36.73866029146311,32.51367206917219
1,151,191556.336373022,74.5389892328509,32.543601190099736
1,152,210513.35436477806,50.375053603060614,32.56668504713443
1,153,221072.6972831365,57.610220827695635,32.32545992311812
1,154,201805.64138023823,68.38407447172533,32.36232667227726
1,155,237566.52624729706,74.59354106251476,32.2874679380559
1,156,218671.66051077517,58.854758080480245,32.32084025616549
1,157,233450.5452883418,39.6430485399395,32.35939895465381
1,158,218553.5823186244,56.307970853024244,32.354305075178516
1,159,204724.7396429723,72.16698812908331,32.34245199232674
1,160,203222.88590902076,71.31187240165299,32.35109350654283
1,161,205101.14465950715,67.41988520505707,32.38481403031571
1,162,208497.90940511355,64.60148392324173,32.32534489197276
1,163,192550.03027845154,65.75991577025924,32.64981821837779
1,164,192550.03027845154,65.75991577025924,32.64981821837779
1,165,198000.34501013765,67.91093486709343,32.38437500471461
1,166,222384.59283930575,43.74953617136773,32.48183360603914
1,167,240736.63090249003,35.41435721374477,32.39119614276657
1,168,204345.66976065346,68.17601478414387,32.366510685869656
1,169,211959.9125546174,47.9275474413874,32.61693164552004
1,170,211959.9125546174,47.9275474413874,32.61693164552004
1,171,200094.55198854528,82.74114882851393,32.3470978863916
1,172,188194.1320299968,83.14891031138592,32.62177541829434
1,173,188194.1320299968,83.14891031138592,32.62177541829434
1,174,238600.159111107,33.44788908456844,32.61913250928194
1,175,238600.159111107,33.44788908456844,32.61913250928194
1,176,206741.60656718654,65.69626607793398,32.36057255590759
1,177,219942.2924810322,52.1647971032961,32.350153196114064
1,178,218796.9141026994,61.712084289374566,32.298388665813036
1,179,207819.81974170514,53.424018060556016,32.44829801001322
1,180,218696.46999206714,61.854260872852606,32.31223871864758
1,181,313022.79848633904,23.190027245794628,33.453856794199496
1,182,313022.79848633904,23.190027245794628,33.453856794199496
1,183,222478.41151979886,53.21434366982479,32.30832593679325
1,184,206518.39622572792,64.8034986894957,32.38530975366525
1,185,188534.6224375392,82.436525915692,32.600972828664275
1,186,188534.6224375392,82.436525915692,32.600972828664275
1,187,209592.92354782348,57.27154122312015,32.41026325246254
1,188,247216.95484710997,34.00617851324017,32.47452798252475
1,189,204052.63632457357,55.946744677249974,32.606030904167056
1,190,220915.45534487354,58.594509440685435,32.340261852084744
1,191,201136.36387377855,66.88940964030074,32.43109335761466
1,192,205301.29378149068,67.11631007002208,32.411211285919386
1,193,219116.84924716922,43.37813811593107,32.616934516449135
1,194,222110.1915902301,51.64917554477261,32.33598370676793
1,195,208269.1958070011,58.320629410264736,32.41448209087106
1,196,190330.23433681866,72.36135692911586,32.580700757617805
1,197,208102.92461661773,60.64575566869197,32.378652049453294
1,198,206605.23154230084,56.27099866275698,32.48685202833045
1,199,203450.80377599178,55.95209303053863,32.572111574013704
1,200,233572.82543607737,50.05869840550069,32.31931620027708
2,1,274913.78810266894,28.683733697884318,33.24343956164032
2,2,274913.78810266894,28.683733697884318,33.24343956164032
2,3,153037.7825309073,81.80025861039222,32.8500883712926
2,4,185143.15757235448,72.125211658372,32.62321552433005
2,5,166163.84747049955,86.43505339360844,32.67101002460457
2,6,243888.8096536258,33.11541609655739,33.151035832846105
