Cluster,Solution,Distance,Turning,Elevation
1,1,270482.6020610308,67.2319285338899,32.94448935195061
1,2,322173.0009851257,40.11419738958789,33.77179426286908
1,3,300137.2876998059,37.27602921352864,34.63226588993728
1,4,214469.65279669868,102.68889809614618,33.43155841958037
1,5,215815.92763559282,95.11102214834078,33.467564608406946
1,6,302840.20851555537,40.98633449002762,34.008864597197956
1,7,221286.43811074313,88.94149109633385,33.556554111409156
1,8,305706.2308944244,40.155307394120086,33.86138563179392
1,9,314711.8708390622,37.473496465509676,34.591797661050386
1,10,214831.1590410147,102.35306194023305,33.551746611565505
1,11,228735.84176791535,81.03475229719145,33.44106483997713
1,12,226289.72238541086,93.7980243692072,33.393898695222674
1,13,292090.83047377097,40.67650628067427,34.235779495403634
1,14,311135.79691852705,40.13834050963356,34.28914223414468
1,15,224536.32428947507,85.59556266801174,33.433010763857155
1,16,278085.3219955355,45.5636167499903,34.51643433604622
1,17,297298.6104372082,38.151239852885865,34.47400329514492
1,18,271208.86421282444,49.54449662431529,34.09132921963034
1,19,290294.7494079475,39.16804960899611,34.44600227466334
1,20,248733.07396626566,84.04982075287403,33.041787254322244
1,21,314542.44498750765,37.54828503090012,34.13617621965338
1,22,314542.44498750765,37.54828503090012,34.13617621965338
1,23,248458.90127464256,56.41427751526053,33.78748538114522
1,24,306402.2353953445,41.65116859405246,33.31894422665705
1,25,268311.40904632735,54.989217139778006,33.297813282960256
1,26,282472.6545779329,41.05618008224623,34.43091135222553
1,27,245800.0647600793,88.14158152159682,33.044390882037995
1,28,281969.0514778024,45.733807586270245,34.328583799131025
1,29,248677.8725600629,61.44296005764968,33.38083310269684
1,30,256716.47669024082,51.846206531174,33.58737319245576
1,31,303871.058157815,42.36436046188924,33.15292404184282
1,32,243561.70120033383,58.948828374992985,33.48083753565746
1,33,231046.45835114454,88.85055760292744,33.41955940804513
1,34,285066.8186411904,44.165366906156535,33.319579110601055
1,35,288148.20843833167,43.07598548720018,33.302667566944045
1,36,237932.4417369655,72.01395604529742,33.45680473584014
1,37,276200.9943791545,50.79073946748117,33.38099239260865
1,38,232581.80147594077,76.4703119494133,33.699501244647635
1,39,247201.38644097012,65.92455278668584,33.347148057857545
1,40,235837.52134414497,75.13983651226638,33.12932383024286
1,41,281073.03289182,45.93901724093021,33.224687239350104
1,42,286722.6651871034,47.64597304192965,33.08100087278719
1,43,272636.82828939194,62.90735215654408,32.98511604155088
1,44,246088.75600926182,68.61026146458164,33.253805610197006
1,45,294404.306719818,42.8937316172124,33.14641939249968
1,46,273151.8262583404,46.40830930583236,33.51349148303452
1,47,260771.59337811603,51.430286940831216,33.51682203171174
1,48,248130.16464903377,78.1317720013428,33.08583355472931
1,49,244970.3708474933,78.47143053354918,33.11983240338539
1,50,244970.3708474933,78.47143053354918,33.11983240338539
1,51,232470.42042034384,77.63143210159966,33.45059938975744
1,52,283734.7272766753,44.98887900606898,33.19001343150059
1,53,279467.804374816,48.07586069079549,33.20036899691988
1,54,262561.43736439664,50.715953686042454,33.77938369016458
1,55,257894.0258131474,53.06686508576125,33.52675418561502
1,56,298322.7856342702,40.40034459529094,34.301579285418185
1,57,254954.929984844,51.932915066191974,33.633509350326236
1,58,284393.46995831886,41.596202965858836,33.49205511555928
1,59,287311.49070431176,46.41615315938646,33.16508721544254
1,60,238664.9484278677,67.16384433181385,33.61404491401072
1,61,248998.65316799365,74.78042597429192,33.05460070126968
1,62,281654.18071183434,53.44473887179722,33.12677367312175
1,63,273061.8960911145,64.08615682060082,32.94993400686097
1,64,265360.5423404422,68.94565139918637,33.02893949166442
1,65,225330.9570001901,94.79621964548198,33.34675583015574
1,66,249567.64233940945,73.48574864509531,33.001482137797154
1,67,268979.2620321656,62.663833624877604,33.01433979011506
1,68,250427.6388348998,64.58052714241876,33.33641664555618
1,69,265866.42461989017,68.60113177150221,33.008052324449714
1,70,259704.42633910535,57.017448148792425,33.20271254576929
1,71,292206.40180632204,44.381685455276,33.18047708875877
1,72,235251.74082050324,66.51420362203571,33.7251569796515
1,73,234462.97203409477,67.19501305908773,33.73025266524881
1,74,264078.2948419647,50.00995485430359,33.41294347408754
1,75,258255.55298626487,70.61822385416482,33.010493308696034
1,76,281876.8593988728,45.869104324363676,34.37916816700232
1,77,281876.8593988728,45.869104324363676,34.37916816700232
1,78,242031.60608772744,66.54647897455523,33.5654723394982
1,79,241765.900608093,69.66247482435548,33.17095157012477
1,80,240540.51895142713,73.37881559618765,33.20550134769549
1,81,249252.2311750694,59.9909957116345,33.34504514595515
