Map,Cluster,Algorithm,Run,Distance,Elevation,Turning
Map1,15,NSGAII,5,2001.2946452603503,0.37313210952454234,87.61863482485356
Map1,1,NSGAII,6,2627.20723661492,0.6148925344362937,93.51795026451714
Map1,2,NSGAII,6,2215.0184838610717,0.4704357466381577,86.9840769199593
Map1,3,NSGAII,6,2053.9951696364033,0.40686316213508356,101.26551366818983
Map1,4,NSGAII,6,2463.287756656894,0.4784158304404649,88.90619216402499
Map1,5,NSGAII,6,2777.2561744025447,0.6668707528520645,89.8726867763764
Map1,6,NSGAII,6,1860.3411757131942,0.34899306534689956,75.7017267944179
Map1,7,NSGAII,6,2135.3624601158035,0.3615644162488536,84.62529822944126
Map1,8,NSGAII,6,1456.4929996425246,0.36711370604313665,78.09972754750844
Map1,9,NSGAII,6,1950.2461114235127,0.9655800023918584,72.29311488034459
Map1,10,NSGAII,6,1505.9808736419752,0.6027512720180859,72.39597534013534
Map1,11,NSGAII,6,2183.278757220857,0.3713593007468958,77.6859728778602
Map1,12,NSGAII,6,1883.9932309237802,0.36436161380029475,80.13459045371262
Map1,13,NSGAII,6,2574.732620716507,0.510266573244591,92.0776695957203
Map1,14,NSGAII,6,2211.8911142718457,0.5353538211052342,97.28644775628878
Map1,15,NSGAII,6,2593.85025705275,0.5017538400317836,104.34953309067072
Map1,1,NSGAII,7,2467.8343421761315,0.5408885599820241,92.5564685865743
Map1,2,NSGAII,7,1993.9324248149417,0.41681478430851904,67.67998757311261
Map1,3,NSGAII,7,2229.9502042796216,0.41490317127679965,101.1626863468582
Map1,4,NSGAII,7,2256.288886112546,0.39521533269483555,78.07285197456477
Map1,5,NSGAII,7,2649.590795588404,0.7096539660636942,112.88210399022573
Map1,6,NSGAII,7,2059.520328330331,0.37674792561642256,69.32344563052293
Map1,7,NSGAII,7,2605.062179460499,0.3919978652169611,87.0668278449347
Map1,8,NSGAII,7,1456.908934000772,0.60386838844388,68.82467647233919
Map1,9,NSGAII,7,1890.1329893033085,1.1775214464696777,82.7206321162827
Map1,10,NSGAII,7,1591.7803386369142,0.7991057546967113,80.38804488725876
Map1,11,NSGAII,7,2311.2032080906333,0.39612982001235864,80.82002057634848
Map1,12,NSGAII,7,2006.710703794689,0.4538155358657523,79.42027755765318
Map1,13,NSGAII,7,2259.7071075475255,0.38336685245265834,103.67087734255115
Map1,14,NSGAII,7,2545.398523149038,0.4700765556904294,97.48953230929529
Map1,15,NSGAII,7,2392.010412751055,0.5048539427363874,98.76035306770616
Map1,1,NSGAII,8,1461.3115106167643,0.2760704142914925,83.68610176876318
Map1,2,NSGAII,8,2189.7342718883947,0.5337967133691883,83.60903649114628
Map1,3,NSGAII,8,2189.1991803668184,0.3734904574923288,84.73016675554375
Map1,4,NSGAII,8,1586.605336583112,0.3206443844774718,79.90619271165117
Map1,5,NSGAII,8,1896.2375170386106,0.4736946939249993,73.47590343848434
Map1,6,NSGAII,8,1594.8088748039133,0.36490755123464425,92.95063797679647
Map1,7,NSGAII,8,1953.0860716153447,0.35632235475274854,97.2025445262969
Map1,8,NSGAII,8,1752.4933059621837,0.2548820446194835,78.71883921898467
Map1,9,NSGAII,8,1608.3103372382677,0.5419761286979217,68.69352068307057
Map1,10,NSGAII,8,2134.599889288551,1.1578722562694264,80.97043598962644
Map1,11,NSGAII,8,1524.7219774170496,0.8309505878124916,83.92355905050714
Map1,12,NSGAII,8,2727.683101488762,0.4599055772791427,94.07501307602138
Map1,13,NSGAII,8,2419.121215358512,0.5335899124118217,96.84917121108705
Map1,14,NSGAII,8,2440.389576048286,0.6088438876867865,89.58649251897198
Map1,15,NSGAII,8,2155.130359348325,0.30071291415545076,67.56301378824033
Map1,16,NSGAII,8,1410.8363515504739,0.2554264237395891,93.59990179193898
Map1,1,NSGAII,9,2073.3065554860873,0.5065937928989683,96.94833925205273
Map1,2,NSGAII,9,1861.0700252512154,0.43312406353014943,102.70112882657105
Map1,3,NSGAII,9,2166.109221169352,0.36544276597376246,83.64876164069072
