Map,Cluster,Algorithm,Run,Distance,Elevation,Turning
Map1,2,NSGAII,6,1224.6185959434129,0.2623470399556549,60.97140130511369
Map1,3,NSGAII,6,1332.2221908191214,0.32394761359176627,64.2509371828082
Map1,4,NSGAII,6,1396.7538679331249,0.4689186291542953,70.55861621830842
Map1,5,NSGAII,6,1170.917275513601,0.28897539693541496,60.04284735198055
Map1,6,NSGAII,6,1353.6156882532189,0.3254447436184478,75.74586680733003
Map1,7,NSGAII,6,1109.3881422167658,0.24435647175703146,61.71891942428632
Map1,8,NSGAII,6,1027.282237118465,0.4560719358847809,49.37532445547992
Map1,9,NSGAII,6,1207.41550310262,0.7551822995983191,63.963669449847416
Map1,10,NSGAII,6,1019.2574276158616,0.5277868625244935,61.82543190979858
Map1,11,NSGAII,6,1304.3647403502018,0.2613968267707456,68.203341320951
Map1,12,NSGAII,6,1308.7717276206167,0.31068092817407766,62.25827492972471
Map1,13,NSGAII,6,1409.7827303001843,0.39582777668071145,86.98229310776276
Map1,14,NSGAII,6,1228.9088028086971,0.28082189333817453,58.83998984279875
Map1,15,NSGAII,6,1381.230863987162,0.4005587424366741,81.71198204292156
Map1,1,NSGAII,7,1180.9967944200332,0.3088700453993116,67.14110901501445
Map1,2,NSGAII,7,1183.1757455613097,0.28244990930596536,71.37097555140562
Map1,3,NSGAII,7,1286.4784983177265,0.3574926033086854,72.38798288348954
Map1,4,NSGAII,7,1328.342767302149,0.3551874737146292,73.81245919932049
Map1,5,NSGAII,7,1180.6885392753302,0.3216126777539383,65.51119915514656
Map1,6,NSGAII,7,1335.3942042773022,0.3086226315032583,74.85491550359163
Map1,7,NSGAII,7,1129.4134288406742,0.26108713890390867,60.77365976132568
Map1,8,NSGAII,7,1045.397424673607,0.4115394538048296,52.5086055220184
Map1,9,NSGAII,7,1194.738448959378,0.7490695610296942,67.53019592381456
Map1,10,NSGAII,7,1013.1525557263698,0.7293046631426634,52.86018570556871
Map1,11,NSGAII,7,1332.3417004897974,0.30072577400922995,66.62246746788897
Map1,12,NSGAII,7,1281.9498926069555,0.33442571267988264,76.41687702467809
Map1,13,NSGAII,7,1399.706256619464,0.373032833596465,79.64921582693253
Map1,14,NSGAII,7,1215.1861006742602,0.3218392930539693,67.6412266666348
Map1,15,NSGAII,7,1417.9374829498952,0.41724342324899943,73.21162847692737
Map1,1,NSGAII,8,1181.0408286677641,0.3375247429338568,70.2185941362032
Map1,2,NSGAII,8,1196.8892607430569,0.2393164150882594,55.82755725696536
Map1,3,NSGAII,8,1291.7202219789508,0.34624296077209493,80.6850705311879
Map1,4,NSGAII,8,1359.0858661940179,0.3932388752050464,71.43170488367358
Map1,5,NSGAII,8,1156.6541091002655,0.34985199658611954,56.719832668942786
Map1,6,NSGAII,8,1318.8042305460403,0.2912659092575929,84.92933390473151
Map1,7,NSGAII,8,1115.665755859885,0.2847989183280131,62.11448443262108
Map1,8,NSGAII,8,1026.8879628859252,0.3345567489433581,49.44525807751651
Map1,9,NSGAII,8,1191.9936005492063,0.8036661206341851,65.53629041644955
Map1,10,NSGAII,8,983.04741590385,0.6363525622755368,58.56791815825169
Map1,11,NSGAII,8,1319.6370081591676,0.24051647634746232,69.36838274551063
Map1,12,NSGAII,8,1283.497434677824,0.32502621655337727,79.57592578842649
Map1,13,NSGAII,8,1428.2737108358406,0.3732729254903866,76.39312533137158
Map1,14,NSGAII,8,1199.9154108104383,0.27964574348045446,77.49626281133753
Map1,15,NSGAII,8,1436.3992961406748,0.34737491270063536,69.80406539480326
Map1,1,NSGAII,9,1181.7447829500456,0.31605178562968383,66.15277144285552
Map1,2,NSGAII,9,1221.750071943016,0.29004104288345367,60.759755623915936
Map1,3,NSGAII,9,1328.0554009533396,0.309071390179561,68.59916585035657
Map1,4,NSGAII,9,1338.386712934811,0.44078513071570313,67.2345458133226
Map1,5,NSGAII,9,1150.8738146718813,0.30105610631658486,70.92176053899223
Map1,6,NSGAII,9,1333.1585015722271,0.29204203385146954,77.28254390293442
Map1,7,NSGAII,9,1181.1490218358485,0.23005420186948022,47.24837016749819
Map1,8,NSGAII,9,1028.3362875213033,0.4225357282050819,56.78031521275676
Map1,9,NSGAII,9,1179.7751599284936,0.8040722079101972,67.1202974574355
Map1,10,NSGAII,9,1004.36483928898,0.6141145592957749,47.686815117383006
Map1,11,NSGAII,9,1317.3530722208611,0.24545610911814109,62.2296748357926
Map1,12,NSGAII,9,1276.641734683582,0.3172113761690749,68.44099714845946
Map1,13,NSGAII,9,1413.7884432510846,0.44412424935249106,75.01305921928531
Map1,14,NSGAII,9,1230.8810998261852,0.29612894589910255,54.58192855186117
Map1,15,NSGAII,9,1398.6584291961963,0.4130091483143641,74.35082814035238
Map1,1,NSGAII,10,1194.1870838465904,0.3293514589220816,59.896308578646206
Map1,2,NSGAII,10,1211.2967640486634,0.24305746202074907,67.19758091701955
Map1,3,NSGAII,10,1287.6875710333625,0.345406314266242,61.10163577261429
Map1,4,NSGAII,10,1344.4066728068021,0.42499600944264415,74.6758011392963
Map1,5,NSGAII,10,1183.9557896193744,0.34236205958635857,56.262447350729296
Map1,6,NSGAII,10,1323.1027801496205,0.2524208875016001,68.56291353616385
Map1,7,NSGAII,10,1088.255128986075,0.19375412982032536,55.66670396644481
Map1,8,NSGAII,10,1029.5815559782193,0.48589595512499706,53.53137777906222
Map1,9,NSGAII,10,1203.9654657405904,0.7410247472744462,57.35122931104647
Map1,10,NSGAII,10,1026.6867104265605,0.6527158047065456,50.52042770675726
Map1,11,NSGAII,10,1330.7869162048264,0.2719322533719648,65.59149579866973
Map1,12,NSGAII,10,1286.9645123752175,0.3273105771213505,81.74035070919105
Map1,13,NSGAII,10,1422.1023611970832,0.39648100631664107,81.65357575064834
Map1,14,NSGAII,10,1228.3827657734573,0.25910335021150743,67.66478138492346
Map1,15,NSGAII,10,1379.6839967846236,0.3785237264800134,83.83927772571481
Map1,1,GA,1,1225.3777330617918,0.3641940665807031,68.16239539277414
Map1,2,GA,1,1187.887281652015,0.3005942841125542,66.33159100177832
Map1,3,GA,1,1329.032175563181,0.32993029103633376,56.909337977790905
Map1,4,GA,1,1351.7995949510516,0.4751369935883396,65.0313887106979
Map1,5,GA,1,1142.310173378587,0.30641413802969986,57.81275405640447
Map1,6,GA,1,1322.9855028037916,0.33426420690763337,78.91047415064249
Map1,7,GA,1,1097.6077115378177,0.27548936245126576,70.19071215385506
Map1,8,GA,1,999.992709127751,0.4164887524494336,54.642140666347196
Map1,9,GA,1,1178.8593678811185,0.775890403479865,64.25580624473093
Map1,10,GA,1,1003.758390392146,0.9266840173159672,36.92410485344463
Map1,11,GA,1,1307.7800424548132,0.2422967348746603,67.80059696562114
Map1,12,GA,1,1285.917984471013,0.3266693129710472,72.88829010301927
Map1,13,GA,1,1454.650503940704,0.4091393886698782,84.90093437898744
Map1,14,GA,1,1215.139732400979,0.2584734552861576,69.3145582761237
Map1,15,GA,1,1444.8070248406525,0.4535033773688024,70.36300585879948
Map1,1,GA,2,1211.2565075994935,0.35652702764652666,66.06432103007691
Map1,2,GA,2,1194.6869938719585,0.2930082187106624,79.49080960237492
Map1,3,GA,2,1303.3657330985175,0.3655527261214644,70.40606680515582
Map1,4,GA,2,1325.871249893969,0.43094928143318967,68.39611879025192
Map1,5,GA,2,1174.0902231749872,0.3769739650664494,62.96840218103993
Map1,6,GA,2,1355.8872111808867,0.308788523812801,61.60666274870359
Map1,7,GA,2,1129.2008906633032,0.31695968686047316,59.85494458497931
Map1,8,GA,2,1011.1854373345525,0.41679623540069066,57.45420584211944
Map1,9,GA,2,1221.5054725435045,0.874141962857566,66.04530212381688
Map1,10,GA,2,987.3974151142688,0.8331888905533944,51.149240723522205
Map1,11,GA,2,1307.698555070876,0.28474188257270683,70.85241662108777
Map1,12,GA,2,1300.9848358830154,0.3366882159443012,72.36279460531388
Map1,13,GA,2,1440.104554946185,0.3871425538248481,76.22002499815136
Map1,14,GA,2,1216.1992504023904,0.30910183949500336,69.67693771970929
Map1,15,GA,2,1408.6944381906005,0.41062038733657324,81.63801553975897
Map1,1,GA,3,1194.710203743414,0.358672426543551,69.39694335954438
Map1,2,GA,3,1211.283508968265,0.2904026459060116,63.17321792578442
Map1,3,GA,3,1328.158511280266,0.3840762372188422,57.69072873414211
Map1,4,GA,3,1325.6202584971295,0.46417051907375395,78.78224352291441
Map1,5,GA,3,1172.0579938859182,0.28109099810800764,66.91416146326488
Map1,6,GA,3,1342.2213195317343,0.36863552921487397,62.32001061890469
Map1,7,GA,3,1105.2466698261364,0.2590252366279753,58.85590855925187
Map1,8,GA,3,1014.1952123428198,0.36141375423080113,48.550762245636854
Map1,9,GA,3,1190.2833222157176,0.8092082189503831,77.65007673587814
Map1,10,GA,3,1001.1867857889099,0.7186079259034344,44.1913749127788
Map1,11,GA,3,1306.336638168195,0.26914039410759116,77.0658630757295
Map1,12,GA,3,1274.9832825864112,0.32433339850545373,70.2605758219719
Map1,13,GA,3,1430.9801503955807,0.37610595143596726,71.55466701601794
Map1,14,GA,3,1201.3091993417206,0.26493071699088944,67.16143548147309
Map1,15,GA,3,1380.4762428247388,0.3756916001452719,78.54144656468019
Map1,1,GA,4,1181.031544142314,0.3664617000862851,66.5567289077451
Map1,2,GA,4,1216.0559519800188,0.2689904821118585,61.070277781919216
Map1,3,GA,4,1303.406459099649,0.3993113429122346,77.5202218120821
Map1,4,GA,4,1366.30147652636,0.48973507400863525,71.34913052530835
Map1,5,GA,4,1185.5809937622046,0.38787820349953783,65.15169420770725
Map1,6,GA,4,1315.4198482308227,0.328713335376996,84.63168387760112
Map1,7,GA,4,1094.4994114456658,0.25146008063215497,68.90816492695356
Map1,8,GA,4,1056.2155388934498,0.42391114809718466,53.49929375680412
Map1,9,GA,4,1178.7776860335498,0.9194581853529602,56.887633359791366
Map1,10,GA,4,1001.6279241955791,0.765035589414687,52.72279286248511
Map1,11,GA,4,1301.7581909998853,0.2542491080399323,79.58861189451004
Map1,12,GA,4,1303.0917735896396,0.300348595684488,72.06398084412429
Map1,13,GA,4,1403.8303894063101,0.4229675055372297,75.62750580883873
Map1,14,GA,4,1216.1592006977937,0.3324569342512369,50.43511824403858
Map1,15,GA,4,1391.7521558386638,0.43422942530275144,80.66168472829791
Map1,1,GA,5,1186.552099853725,0.31710747056365385,70.28846012358193
Map1,2,GA,5,1243.510641344663,0.3079825325841643,58.95896052515803
Map1,3,GA,5,1292.3075704823027,0.3435152137105071,75.46138972485204
Map1,4,GA,5,1338.1683342552822,0.45210188180382005,67.12557876243157
Map1,5,GA,5,1158.5436009678083,0.32249121477126685,70.30334634415088
Map1,6,GA,5,1316.7995159574557,0.3181905108557288,88.7884477191871
Map1,7,GA,5,1101.533957959899,0.29981663715771667,62.41681178134324
Map1,8,GA,5,1054.8955692169052,0.4782933446422657,56.88172093865089
Map1,9,GA,5,1209.3409328868122,0.8417644784606804,60.93453895253132
Map1,10,GA,5,1026.0893791970673,0.7123047179369735,50.91582215009908
Map1,11,GA,5,1289.6505905809345,0.2884086335753544,78.84927154949531
Map1,12,GA,5,1342.2242391883256,0.32520959562349994,69.67044086742125
Map1,13,GA,5,1409.9851090801933,0.4393306557955228,73.3058613900755
Map1,14,GA,5,1204.989084156672,0.31952801087713567,65.07337600195088
Map1,15,GA,5,1405.7535960391815,0.4057882876686012,77.56186415225204
Map1,1,GA,6,1180.3386885592247,0.3395656857298608,67.05363445142041
Map1,2,GA,6,1212.5172398235566,0.32081695030728064,63.05936124523864
Map1,3,GA,6,1287.8068691234112,0.3730120575544902,72.36265284469931
Map1,4,GA,6,1336.9567848942195,0.41606596101449256,73.19679455090535
Map1,5,GA,6,1155.5584981432507,0.32059170044646557,68.07192108478753
Map1,6,GA,6,1348.5166701442677,0.29047798546364945,79.22480511061725
Map1,7,GA,6,1118.4578286736928,0.22836690583335617,58.76158195650358
Map1,8,GA,6,1029.1395274059137,0.3923388917882935,51.40744767393875
Map1,9,GA,6,1181.1014453695875,0.8350756747977481,63.22015559543773
Map1,10,GA,6,989.7680489348922,0.6243239718092397,59.5559794021668
Map1,11,GA,6,1319.6239914301968,0.27912505384656683,74.506184484504
Map1,12,GA,6,1271.244489287245,0.3155390138599454,72.40562911335905
Map1,13,GA,6,1441.2294334030944,0.4352509888327951,74.5438112809198
Map1,14,GA,6,1229.8054490989657,0.29546870092195476,69.63109789721214
Map1,15,GA,6,1381.1030549548907,0.46128489372077475,77.52197140159882
Map1,1,GA,7,1195.4969760139604,0.3888942690684498,61.92254049862833
Map1,2,GA,7,1237.453241295642,0.28429960941362786,65.27211830120828
Map1,3,GA,7,1288.4743486230418,0.40372515169239875,64.0801222679726
Map1,4,GA,7,1325.5364131198623,0.4619134061088701,73.49190594755986
Map1,5,GA,7,1200.9331954522863,0.34243739241687443,65.07437950573319
Map1,6,GA,7,1321.8934884229054,0.3113042523353222,67.23804835049219
Map1,7,GA,7,1139.166591252155,0.33682993783455295,59.09268471235671
Map1,8,GA,7,1047.335673477779,0.54126710897342,51.462287098197784
Map1,9,GA,7,1179.1943389467801,0.8228581376103374,65.51701010359665
Map1,10,GA,7,988.1850342155084,0.7873417168930459,43.051452556157514
Map1,11,GA,7,1309.030342639352,0.28191254355623485,60.20669936652687
Map1,12,GA,7,1280.167242125096,0.3226176311930917,72.52704264235683
Map1,13,GA,7,1425.368367518106,0.3673548849784467,88.28071175842771
Map1,14,GA,7,1228.3011493883112,0.29116398169485436,60.87863435178603
Map1,15,GA,7,1379.5452830304707,0.4114729368428893,81.64890766204113
Map1,1,GA,8,1207.9551166972208,0.3366910586190759,65.12807890893795
Map1,2,GA,8,1233.749573576427,0.2905708818605479,71.20418055343012
Map1,3,GA,8,1323.1113324561436,0.3883037750887972,68.27437221990206
Map1,4,GA,8,1329.7455100188029,0.426299905794135,71.58690836786694
Map1,5,GA,8,1177.5844605710608,0.32013027711366426,56.783524222190934
Map1,6,GA,8,1336.1141278841467,0.33299901931952647,75.38057677441316
Map1,7,GA,8,1173.0586327432306,0.27732487052339927,54.40025678522746
Map1,8,GA,8,1010.6729082363547,0.43864136041051616,61.639779736437816
Map1,9,GA,8,1195.1995488361392,0.755971129481674,65.44263045830303
Map1,10,GA,8,993.0122653253957,0.7259735190531238,58.256592693125924
Map1,11,GA,8,1303.0316163835118,0.25580237465795364,73.53141818784815
Map1,12,GA,8,1321.5306925829782,0.3281927795383357,66.19838030708243
Map1,13,GA,8,1426.3360640626865,0.4545997558036632,70.4793474377158
Map1,14,GA,8,1245.6346641728792,0.30590747981482735,61.785351678238925
Map1,15,GA,8,1396.7526822719428,0.38180808144439204,74.44441216307543
Map1,1,GA,9,1166.3393126457083,0.36489213513210395,70.20221263369224
Map1,2,GA,9,1212.4884985147255,0.28074186499205034,60.12037729854369
Map1,3,GA,9,1310.9465189958044,0.3771415657373076,76.3639792074696
Map1,4,GA,9,1355.781395005548,0.4047851980909343,75.54244378264843
Map1,5,GA,9,1140.1664840851208,0.2937275212956525,62.98560167957821
Map1,6,GA,9,1337.4444532285413,0.2983989446595565,68.52562581780892
Map1,7,GA,9,1111.9123677497746,0.2835700753974262,65.2055463791981
Map1,8,GA,9,1046.210315818865,0.46193074919600896,52.0542433851654
Map1,9,GA,9,1210.707190909952,0.7950130281635115,52.57531936638736
Map1,10,GA,9,1000.0776657216554,0.8132647494917791,48.411713964456354
Map1,11,GA,9,1326.160097168855,0.3107309379662162,76.049078505602
Map1,12,GA,9,1286.3658759998034,0.36799262148038814,71.63499635148293
Map1,13,GA,9,1432.027873842778,0.37645020676224306,76.8824782682509
Map1,14,GA,9,1221.174028081774,0.2958490601202861,69.26640065403362
Map1,15,GA,9,1379.1061365492246,0.39006304105059364,85.8484290999007
Map1,1,GA,10,1186.8992737098656,0.3752925361410835,61.96317290482633
Map1,2,GA,10,1212.8022963653975,0.3107695033351643,71.49389248251754
Map1,3,GA,10,1286.7706424408934,0.33746318116366325,72.51275952753141
Map1,4,GA,10,1337.1637837335545,0.4100318396288891,82.69503913061925
Map1,5,GA,10,1153.7092836818504,0.34985385081069076,65.82885229339017
Map1,6,GA,10,1340.1122073559666,0.3013978014176075,66.92269631442399
Map1,7,GA,10,1091.0141836887512,0.293340651275253,66.24817641060758
Map1,8,GA,10,1011.5398804570187,0.3908261078140658,56.84106505947868
Map1,9,GA,10,1201.225682655329,0.8242862618151054,63.27495094867312
Map1,10,GA,10,994.6378480040623,0.7443222714503612,61.62603434737429
Map1,11,GA,10,1308.6113975309145,0.27144732213606204,77.02204984027274
Map1,12,GA,10,1288.6369123037275,0.2569115939128057,65.2429281897787
Map1,13,GA,10,1396.1132697310043,0.43274177911585454,84.83022365467131
Map1,14,GA,10,1245.269935658296,0.28637577432697725,69.08900199991254
Map1,15,GA,10,1432.6705370574107,0.37282848243276057,79.69577862318621
Map1,1,ACO,1,1185.8277630012988,0.4155890603668322,57.68839467234854
Map1,2,ACO,1,1197.463409565237,0.30247741619063895,64.03943943333934
Map1,3,ACO,1,1297.852104715933,0.35400508605995284,68.24949549853481
Map1,4,ACO,1,1339.4188011519163,0.4213367373211021,74.47989467338174
Map1,5,ACO,1,1153.52983118953,0.406071662397002,70.28492274989665
Map1,6,ACO,1,1326.3361698811777,0.34348896699391673,69.45348946256527
Map1,7,ACO,1,1081.9757837761706,0.2791393711875845,65.5916911233338
Map1,8,ACO,1,1001.408106428808,0.48890022544996903,51.43470368311784
Map1,9,ACO,1,1179.217009457272,0.9430891274846847,56.94345115305542
Map1,10,ACO,1,974.7168539459128,0.723170247970149,57.932000052431725
Map1,11,ACO,1,1293.6818082578307,0.27251181858475704,70.39018567329822
Map1,12,ACO,1,1293.3444076565943,0.33817388192893993,62.15345683053402
Map1,13,ACO,1,1411.9151881221367,0.44900732484259365,73.44743558714949
Map1,14,ACO,1,1233.2753096771653,0.30905506504258184,59.17572017797411
Map1,15,ACO,1,1377.386750221111,0.4353395912328981,78.21301039930786
Map1,1,ACO,2,1180.7540681672024,0.3778847186707406,66.0463422071168
Map1,2,ACO,2,1213.2575486421094,0.2552796210099171,56.79484657461472
Map1,3,ACO,2,1285.3695696644818,0.36581961441077837,68.21814327108389
Map1,4,ACO,2,1325.0253588842525,0.449944193398391,72.16121194347235
Map1,5,ACO,2,1139.2654500334065,0.3242315484453382,59.895297294022036
Map1,6,ACO,2,1336.238793265484,0.3221340052883086,65.21583534285536
Map1,7,ACO,2,1083.4198417849618,0.24771377406290718,68.05768830975522
Map1,8,ACO,2,1001.4377129761915,0.4641172567011598,53.48699348897259
Map1,9,ACO,2,1188.8482602879483,0.8252395502669945,63.07871734091593
Map1,10,ACO,2,998.0789917768265,0.7576546831259279,49.877409516785974
Map1,11,ACO,2,1321.6096233739863,0.26336671068041184,64.31883144105132
Map1,12,ACO,2,1283.1329811654778,0.31229879372443214,70.20939463659268
Map1,13,ACO,2,1429.5382970211765,0.43339132348377163,72.51972892189136
Map1,14,ACO,2,1216.355231699465,0.3238514288347041,54.712836417408816
Map1,15,ACO,2,1380.461093530976,0.39097009117368664,74.5837984356405
Map1,1,ACO,3,1212.9599355115772,0.34549321760461105,58.70333175467072
Map1,2,ACO,3,1215.6302141994859,0.3305623773903843,60.88854337035001
Map1,3,ACO,3,1287.0309836434988,0.35588100988420734,70.26548761227758
Map1,4,ACO,3,1325.712117545754,0.47771399660721414,69.56023028306005
Map1,5,ACO,3,1153.45308766303,0.3270825384692895,57.94518027236237
Map1,6,ACO,3,1309.4866872870718,0.29472503166848085,68.41711188583491
Map1,7,ACO,3,1065.8730023701105,0.273789646480159,67.98846522833983
Map1,8,ACO,3,1000.9907671261305,0.45819793758199445,50.38869967018774
Map1,9,ACO,3,1173.0702886826396,0.8781091325922343,64.00543020728189
Map1,10,ACO,3,1013.9399307626409,0.7728731517138456,46.43147033629618
Map1,11,ACO,3,1294.0098429250484,0.2669063623093777,66.51000677904503
Map1,12,ACO,3,1283.9022974564957,0.3551998093041373,68.29340311761248
Map1,13,ACO,3,1412.6681355831142,0.4234309991292591,77.56790704855348
Map1,14,ACO,3,1213.836668634724,0.2969724131499518,65.98431663756288
Map1,15,ACO,3,1396.7506544593814,0.43899314469562434,69.09217682275595
Map1,1,ACO,4,1182.2685650023916,0.33993411380786576,66.12814053418512
Map1,2,ACO,4,1211.6133256194826,0.3086816189685333,69.44149496230139
Map1,3,ACO,4,1284.9005062100418,0.35580671052487034,70.17319942951607
Map1,4,ACO,4,1377.937890489009,0.47584971815486554,64.34205913041467
Map1,5,ACO,4,1181.6597395069377,0.36448730541570207,58.67448865099318
Map1,6,ACO,4,1305.491937035866,0.2933777485167397,77.6142746796611
Map1,7,ACO,4,1071.2520293643513,0.27303825185568265,66.35537924466794
Map1,8,ACO,4,1003.2963168680094,0.4566753313607119,57.685274832773516
Map1,9,ACO,4,1216.725125796736,0.8765504908488335,52.94238274420628
Map1,10,ACO,4,982.869870067405,0.7652054105697879,47.330822851043706
Map1,11,ACO,4,1303.5071405843116,0.20559466681507388,64.13435433995711
Map1,12,ACO,4,1275.7603538017963,0.35650084597809517,64.17688290920098
Map1,13,ACO,4,1427.574869874634,0.4291591115553395,63.29825523899257
Map1,14,ACO,4,1201.4507439449376,0.2617025871380321,65.0124331419717
Map1,15,ACO,4,1396.072664883048,0.39520657131995485,80.54060619044748
Map1,1,ACO,5,1180.7436788049802,0.35120097593109456,66.55217037220044
Map1,2,ACO,5,1209.5650633370667,0.2910031921798666,60.91568573934812
Map1,3,ACO,5,1323.587348677439,0.3509492663095024,66.03462624507462
Map1,4,ACO,5,1341.12700826636,0.4667169989743911,60.074172550643766
Map1,5,ACO,5,1171.9354601129046,0.3333889415081561,59.81175014566844
Map1,6,ACO,5,1307.1826192899289,0.2975592679635568,76.33803031270887
