Map,Cluster,Algorithm,Run,Distance,Elevation,Turning
Map1,4,ACO,5,1518.2279744281188,0.4997887788508777,129.80817099399525
Map1,5,ACO,5,1255.4044461067633,0.36854747631075746,106.60493094885062
Map1,6,ACO,5,1517.1122873774873,0.38850138743381635,122.51993530814195
Map1,7,ACO,5,1190.2728115796112,0.28656433816666826,99.39558392158598
Map1,8,ACO,5,1113.5951485703408,0.46957738223277623,93.38486065697766
Map1,9,ACO,5,1346.0513151190091,1.0065570445265646,106.29207152803532
Map1,10,ACO,5,1074.9921697957477,0.7362764547841643,83.18546772038154
Map1,11,ACO,5,1425.1747056463369,0.29191891186872354,124.56965902076912
Map1,12,ACO,5,1453.2985894504654,0.36252254311045284,113.456416833773
Map1,13,ACO,5,1600.125174474225,0.44465045525182134,129.77134662789092
Map1,14,ACO,5,1321.3002630520282,0.2979925583091756,115.15907447138665
Map1,15,ACO,5,1558.8051652568147,0.4547640063292189,127.77934281785124
Map1,1,ACO,6,1254.2559264576391,0.35805056610751684,111.44632810046062
Map1,2,ACO,6,1440.6611528574663,0.36249805978748917,100.22945956036575
Map1,3,ACO,6,1425.8267326319215,0.41849817231668496,121.70543883881497
Map1,4,ACO,6,1426.9671665640533,0.4627636258757484,131.7233560793626
Map1,5,ACO,6,1287.0149267495756,0.34675217390967283,102.39515733220067
Map1,6,ACO,6,1536.7583803487878,0.39211245620237634,116.98709600742545
Map1,7,ACO,6,1224.1786479234318,0.3061333043036125,93.7247159979744
Map1,8,ACO,6,1146.6230112563094,0.5200356097234984,87.23750313973497
Map1,9,ACO,6,1390.3864167284507,0.9839134532439306,108.10775664019009
Map1,10,ACO,6,1079.2915069473354,0.6734052534794976,85.93394874093781
Map1,11,ACO,6,1470.6845909893327,0.31865176923472305,120.77372350511875
Map1,12,ACO,6,1426.843812242765,0.376029542220385,117.03191857389214
Map1,13,ACO,6,1542.8798841697424,0.43266797135680335,136.0005249542538
Map1,14,ACO,6,1290.0148461187382,0.3023919805009392,113.63207849062239
Map1,15,ACO,6,1561.3114738004263,0.4451763535701456,124.7057149822176
Map1,1,ACO,7,1353.5692374683554,0.3954187314216302,108.33365321567774
Map1,2,ACO,7,1340.6086179785364,0.3093724453352653,108.56834635138448
Map1,3,ACO,7,1467.4194494254139,0.4063189927456641,115.90932121521256
Map1,4,ACO,7,1462.2252104022327,0.4529313610974768,130.84698884487918
Map1,5,ACO,7,1354.8846597406043,0.40136428573936733,96.2697414979475
Map1,6,ACO,7,1499.7597225546776,0.37975150669110747,121.94577398016126
Map1,7,ACO,7,1198.267076677372,0.273939965304999,95.73029439967348
Map1,8,ACO,7,1134.647360379212,0.49325480940231436,87.21255537306189
Map1,9,ACO,7,1333.0006017630176,0.9032248303413919,113.33002668749205
Map1,10,ACO,7,1055.9783069040027,0.7005246577989119,87.82847054011995
Map1,11,ACO,7,1439.935624670319,0.2862603037053546,121.8966701926684
Map1,12,ACO,7,1404.3254090022472,0.3437153176983774,120.24176630017847
Map1,13,ACO,7,1642.5338083116808,0.441632959697138,126.08284877852611
Map1,14,ACO,7,1293.3818760741353,0.27798366767542504,119.64733973414161
Map1,15,ACO,7,1627.7355849608657,0.5289501175301492,124.68997689976796
Map1,1,ACO,8,1263.0242936930367,0.4014515811703898,110.61753091305995
Map1,2,ACO,8,1407.922260563698,0.3317071015665132,105.59947022912682
Map1,3,ACO,8,1414.083739969705,0.37528516406866075,118.49197596758864
Map1,4,ACO,8,1474.657464689893,0.4703951495981151,129.4418819611634
Map1,5,ACO,8,1232.4753403530672,0.3518865834677616,109.2265042118691
Map1,6,ACO,8,1517.6261296281061,0.3577560439915075,118.05774355077497
Map1,7,ACO,8,1185.9550590184037,0.2955770728008229,97.37497505862707
Map1,8,ACO,8,1111.078220563713,0.4661815830224416,89.42033508266312
Map1,9,ACO,8,1252.5386102996226,0.9281227049142853,115.08711882593587
Map1,10,ACO,8,1056.4188566522641,0.7274590516438302,87.69641343452261
Map1,11,ACO,8,1434.7084899262807,0.2785553495105688,121.74644386718907
Map1,12,ACO,8,1446.3844568227582,0.3542362989095498,118.53318218179858
Map1,13,ACO,8,1570.5683381388392,0.41086467978623986,127.67476145496377
Map1,14,ACO,8,1315.888172783376,0.3100585478607094,117.51269310235287
Map1,15,ACO,8,1641.6378465149326,0.48316468366429,117.66613620753289
Map1,1,ACO,9,1317.6111447334144,0.3932349884955233,108.67000723221834
Map1,2,ACO,9,1298.1139577547167,0.32018331733933003,115.81210359158261
Map1,3,ACO,9,1466.1537490641583,0.4155039167477028,117.68062467471105
Map1,4,ACO,9,1486.645514796218,0.4639053302049554,122.48553908622205
Map1,5,ACO,9,1286.6222930516572,0.36831486873312436,106.65635774504315
Map1,6,ACO,9,1530.7534618570744,0.3793733545251676,117.7218568513596
Map1,7,ACO,9,1167.2401657849284,0.31370234527087426,99.46897296114696
Map1,8,ACO,9,1085.3183398183069,0.44969534516048704,94.39092959161033
Map1,9,ACO,9,1312.208170640404,0.8368647231538251,112.76894618656398
Map1,10,ACO,9,1110.2725460681686,0.8163310719408514,84.26863718026107
Map1,11,ACO,9,1421.2769446213854,0.27851881381403487,124.90128332597553
Map1,12,ACO,9,1500.236881896421,0.37156998704045385,112.32291176165944
Map1,13,ACO,9,1676.4693537926303,0.4803431047362672,125.5820396089743
Map1,14,ACO,9,1359.7836131510082,0.2677158019657,113.37276803582998
Map1,15,ACO,9,1549.5464326671538,0.4306133560384122,130.90987169179584
Map1,1,ACO,10,1305.6584309643079,0.3673841303656733,111.17059363271822
Map1,2,ACO,10,1392.0876314006068,0.34116948398421165,104.71245731585896
Map1,3,ACO,10,1447.8087562437734,0.38186056731512963,118.69426387370093
Map1,4,ACO,10,1507.8281251277112,0.4877825133420437,125.61068903019269
Map1,5,ACO,10,1251.874168619011,0.3948051844694529,101.7921325235341
Map1,6,ACO,10,1454.6570252685985,0.3456559436811659,125.4605824765067
Map1,7,ACO,10,1161.5061054157688,0.29889234187710123,98.3229891392572
Map1,8,ACO,10,1117.9191638404766,0.48620205971689323,87.5601719122971
Map1,9,ACO,10,1373.0976239162605,0.9103561851222697,107.54359865220351
Map1,10,ACO,10,1004.4820071593326,0.6855041289778825,92.14470318096517
Map1,11,ACO,10,1503.1187223944696,0.3186904407445823,111.53913153197513
Map1,12,ACO,10,1381.5037425158505,0.36955986131112617,123.83320298096695
Map1,13,ACO,10,1570.040370267116,0.41380056269689547,132.40913172353987
Map1,14,ACO,10,1334.466531579367,0.3117665986876048,115.21932060777789
Map1,15,ACO,10,1614.6030716984012,0.47998232643648286,127.36390881544091
Map2,1,NSGAII,1,2566.7700814979758,0.902888788795936,85.89226768954698
Map2,2,NSGAII,1,1308.2309744515496,0.5562889423296227,81.45580758098293
Map2,3,NSGAII,1,1334.6191311355929,0.5035305745283729,79.2079487815901
Map2,4,NSGAII,1,2156.375482128999,1.0577397114217373,97.52154314777914
Map2,5,NSGAII,1,1265.810363068351,0.5039141650637973,75.2990314277159
Map2,6,NSGAII,1,1664.3425781146514,0.5809066358173176,88.75694790124052
Map2,7,NSGAII,1,1490.3537780533845,0.5424281537542051,88.49484793783314
Map2,8,NSGAII,1,1134.8521647634557,0.5774450206733306,63.25415370095998
Map2,9,NSGAII,1,1423.2000014576004,0.6019704537431174,61.677451910869664
Map2,10,NSGAII,1,1566.9656135012294,0.6650895801982077,76.03403380261602
Map2,11,NSGAII,1,1923.3175971983544,0.9558122018151138,82.51351811592544
Map2,12,NSGAII,1,1438.2167850530866,0.515544329873185,75.03977061978607
Map2,13,NSGAII,1,1861.2820049666634,0.961915674822988,89.91869057548324
Map2,14,NSGAII,1,1475.2825225323063,0.6323622081341682,71.81576164460408
Map2,15,NSGAII,1,1603.846871649144,0.40594327977538924,70.3902508924328
Map2,16,NSGAII,1,1453.8719103713374,0.8101940066036857,73.63499588057769
Map2,17,NSGAII,1,1454.8797275275065,0.5894010512004737,96.36993381848248
Map2,18,NSGAII,1,2426.036559809568,0.9819348018681602,88.79494524054732
Map2,19,NSGAII,1,1370.046475767335,0.4688017731480585,79.58537648200118
Map2,20,NSGAII,1,2770.401088406073,0.7341720811614945,79.9426754084198
Map2,1,NSGAII,2,2696.647439124916,1.028205712688111,87.07292773642504
Map2,2,NSGAII,2,1583.4257764329545,0.779319926401218,84.89404972671703
Map2,3,NSGAII,2,1449.0107084635704,0.5768076722970576,79.56771746739958
Map2,4,NSGAII,2,2423.24027497371,1.0323742555029245,97.0700962169939
Map2,5,NSGAII,2,1296.5974517891534,0.567058233024742,88.4800648677675
Map2,6,NSGAII,2,1685.338867147347,0.5938028774315534,84.787306990767
Map2,7,NSGAII,2,1515.45569301536,0.6646049398073295,69.47063728004098
Map2,8,NSGAII,2,1069.855572949202,0.6002208000315612,62.589292645770826
Map2,9,NSGAII,2,1221.7050538554122,0.48034588794462607,81.06885528950605
Map2,10,NSGAII,2,1424.8721965871268,0.6254695061728572,70.85294751394221
Map2,11,NSGAII,2,2045.027533311972,1.0352339776576862,81.34512348351213
Map2,12,NSGAII,2,1587.1172272288607,0.6174827218145662,66.42419662496445
Map2,13,NSGAII,2,1714.5585628163496,0.6104530612845647,79.98319583955454
Map2,14,NSGAII,2,1148.5661430839173,0.37121038561524244,75.94708335779666
Map2,15,NSGAII,2,1659.3650933667254,0.49020766540670024,81.64926195525192
Map2,16,NSGAII,2,1497.0933226616783,0.7671358998894728,64.99490153124903
Map2,17,NSGAII,2,1720.1816750058692,0.6533444562475612,76.96280253083768
Map2,18,NSGAII,2,2370.5839335637465,1.0360999784267584,92.91139608015897
Map2,19,NSGAII,2,1508.5531748063058,0.574246318185569,87.59809723106773
Map2,20,NSGAII,2,2588.036244851564,0.623672531027962,116.5358750255121
Map2,1,NSGAII,3,2626.0212076021166,0.9908582404669293,90.40311550133258
Map2,2,NSGAII,3,1552.0146376392179,0.6467583152421525,81.00207637136847
Map2,3,NSGAII,3,1438.3445513085887,0.45742370737034577,71.32622608488016
Map2,4,NSGAII,3,2421.801973221701,0.9474707446745665,95.36493970649923
Map2,5,NSGAII,3,1431.09816264905,0.6862088095083898,64.32759982622404
Map2,6,NSGAII,3,1755.004911236174,0.719678630206257,81.57087850013929
Map2,7,NSGAII,3,1560.056746633899,0.5500296157608879,72.83051050934678
Map2,8,NSGAII,3,1139.360417847083,0.5464110509121518,72.55075198327181
Map2,9,NSGAII,3,1247.4243326293908,0.591379649060805,65.41296744630613
Map2,10,NSGAII,3,1492.561961886255,0.6445195040947578,79.44332288213096
Map2,11,NSGAII,3,2037.4979043077442,0.8945068171447339,96.00032437791448
Map2,12,NSGAII,3,1405.0384711774625,0.55919775868154,80.86780723521018
Map2,13,NSGAII,3,1886.3649088408306,0.7136216891990355,83.51034247372553
Map2,14,NSGAII,3,1346.3226739542745,0.4876419611964131,54.6052150557599
Map2,15,NSGAII,3,1495.3668672383146,0.46423593941997865,82.19210097131216
Map2,16,NSGAII,3,1465.3348670943951,0.7928008786621437,64.4107629065767
Map2,17,NSGAII,3,1649.012141209582,0.6603320366061087,76.01861529259801
Map2,18,NSGAII,3,2340.4305878138757,0.8380074130804296,96.32417609224089
Map2,19,NSGAII,3,1478.8378679555055,0.4511993979111786,82.75642824712342
Map2,20,NSGAII,3,2758.6333282074597,0.6264899906681958,105.04882262520076
Map2,1,NSGAII,4,2615.746352505469,0.8353463361309839,101.43237858281584
Map2,2,NSGAII,4,1489.7593682377594,0.46864428994849305,88.16721677303188
Map2,3,NSGAII,4,1262.936171376,0.5357387545276957,70.95124376684313
Map2,4,NSGAII,4,2574.5828465172262,0.9192890705443144,82.97157507702865
Map2,5,NSGAII,4,1462.9334290185488,0.7294708095011515,63.52469519674085
Map2,6,NSGAII,4,1655.3707418693728,0.7310704191668371,70.82468485640082
Map2,7,NSGAII,4,1566.3962222073856,0.6389591669678367,76.11252725792001
Map2,8,NSGAII,4,1203.6593340703148,0.5467688907321815,67.4983661185715
Map2,9,NSGAII,4,1235.2762225619576,0.4268276075866382,60.98667074199217
Map2,10,NSGAII,4,1611.4780573686053,0.6799974062713279,62.803280958480435
Map2,11,NSGAII,4,1798.5633050647,1.088721630116975,95.55000720237966
Map2,12,NSGAII,4,1688.0338270890927,0.7558147432712605,64.36349964781527
Map2,13,NSGAII,4,1865.705701113828,0.8114603949707675,77.58737006732571
Map2,14,NSGAII,4,1258.6748331560987,0.47758027913659973,69.10187848568101
Map2,15,NSGAII,4,1612.2539386467602,0.4584228923793141,66.25973244101688
Map2,16,NSGAII,4,1511.1404086641119,0.6307294229130189,76.68616349179624
Map2,17,NSGAII,4,1558.1455299159754,0.6022371556812818,81.60097086218565
Map2,18,NSGAII,4,2401.6425627822487,0.9179887152115747,86.6375826075865
Map2,19,NSGAII,4,1402.418167369013,0.5628895278894106,83.7816290781726
Map2,20,NSGAII,4,2920.6981096606623,0.7755971389176697,87.22295983898314
Map2,1,NSGAII,5,2669.0002578154526,0.785277130355853,105.47618630705938
Map2,2,NSGAII,5,1519.5351338499106,0.5939917598137399,66.98370269939002
Map2,3,NSGAII,5,1524.714936194555,0.5350235192700659,63.20755246130732
Map2,4,NSGAII,5,2215.3828936957652,1.124373289440948,92.18508775352693
Map2,5,NSGAII,5,1244.940975833662,0.5802090202982662,78.85711366659028
Map2,6,NSGAII,5,1761.6338006809108,0.6295301235025832,78.27277976630037
Map2,7,NSGAII,5,1777.3277662609437,0.6614814386546399,89.43632005291975
Map2,8,NSGAII,5,1090.8069745930416,0.5918707807417078,62.68959891737714
Map2,9,NSGAII,5,1125.4470909401864,0.3657362440875964,70.50646793531835
Map2,10,NSGAII,5,1558.9219440646386,0.6025789003383313,81.86594225642831
Map2,11,NSGAII,5,1988.2675564329718,1.0143321242583028,96.20343861003893
Map2,12,NSGAII,5,1334.394329458131,0.4654292357059493,74.69340433187278
Map2,13,NSGAII,5,1916.7965467775753,0.7509244806445334,89.79047224828527
Map2,14,NSGAII,5,1229.041617501197,0.368847056076806,68.71478970708813
Map2,15,NSGAII,5,1697.5230494523798,0.5131731646625965,78.02780406996573
Map2,16,NSGAII,5,1282.74082959465,0.7165550125638251,83.73818624037828
Map2,17,NSGAII,5,1591.770618603225,0.5111784508615234,67.63058464014193
Map2,18,NSGAII,5,2510.6744159565787,0.9820107338813351,84.92913735097305
Map2,19,NSGAII,5,1454.6421741944605,0.47822409636814456,83.45238575647711
Map2,20,NSGAII,5,2837.4189619425324,0.7616531082094067,77.49948218876494
Map2,1,NSGAII,6,2639.1586039429676,0.8577557290606546,92.40055344785392
Map2,2,NSGAII,6,1416.2317724458094,0.514327626484846,79.68276834180861
Map2,3,NSGAII,6,1464.2877264617266,0.46393763778770847,68.48757256494059
Map2,4,NSGAII,6,2311.989807476926,0.9558922696623977,100.65000495168417
Map2,5,NSGAII,6,1305.8505066020396,0.6476965164437694,78.91041968858326
Map2,6,NSGAII,6,1663.5127965734277,0.6153189504075804,93.41160273231601
Map2,7,NSGAII,6,1678.6582620335864,0.4523095047822778,60.80113280874862
Map2,8,NSGAII,6,1140.8126579935367,0.6674318285232559,71.08244146796498
Map2,9,NSGAII,6,1238.6592055986505,0.4596491134941374,72.32466626832628
Map2,10,NSGAII,6,1653.3720366377686,0.7259632435084011,78.18662134191773
Map2,11,NSGAII,6,1963.9098856049168,1.1832109041862182,82.04102872102357
Map2,12,NSGAII,6,1438.7713058237011,0.48186040375636274,66.87452324311171
Map2,13,NSGAII,6,1926.272077907553,0.6390556336068389,78.02610766508674
Map2,14,NSGAII,6,1201.094948840295,0.3852866745041936,62.87946241784714
Map2,15,NSGAII,6,1445.479782685636,0.4340983184970959,80.38889522481021
Map2,16,NSGAII,6,1357.0551204242881,0.6416423215319451,74.65601118522133
Map2,17,NSGAII,6,1510.935198040972,0.5985373114583528,84.85383319878625
Map2,18,NSGAII,6,2298.380843880473,0.6998164754780731,79.68006947182967
Map2,19,NSGAII,6,1499.291466657317,0.4556992062060985,80.96791716980057
Map2,20,NSGAII,6,2782.342176025763,0.7725318336242832,97.12791949160045
Map2,1,NSGAII,7,2424.776676840638,0.7644310570157717,80.22372414645145
Map2,2,NSGAII,7,1379.1639238870562,0.4938884929407017,82.2031684672709
Map2,3,NSGAII,7,1418.2688232692503,0.4170200005709326,64.86158642789457
Map2,4,NSGAII,7,2522.0217364976033,1.1938031167411705,73.95944976870972
Map2,5,NSGAII,7,1281.1686204124785,0.7689863237341577,74.89304206172282
Map2,6,NSGAII,7,1585.3168754070598,0.5374642301101034,88.56300506852378
Map2,7,NSGAII,7,1490.0864456068432,0.5141516130629142,84.364640185533
Map2,8,NSGAII,7,1122.8063089851921,0.6005099472488098,70.42969784837146
Map2,9,NSGAII,7,1222.616580691963,0.5500503180207019,70.03276765175013
Map2,10,NSGAII,7,1506.2946127866962,0.7566857339013584,85.24268281280801
Map2,11,NSGAII,7,2064.150676878004,0.8310036069268634,90.69455004956167
Map2,12,NSGAII,7,1473.8590047749656,0.6013989974345595,68.49209375064353
Map2,13,NSGAII,7,1915.8751806334326,0.6501502436772899,82.96584327378396
Map2,14,NSGAII,7,1299.4693637786934,0.37648249567951453,61.41005499852197
Map2,15,NSGAII,7,1608.8141769995214,0.44735544768439084,75.0081329426799
Map2,16,NSGAII,7,1626.9931456068055,0.928833214621319,77.16291620333558
Map2,17,NSGAII,7,1891.1255250693182,0.8541275868337852,71.1278120826722
Map2,18,NSGAII,7,2401.909630695554,1.0420216483772116,99.07014373555367
Map2,19,NSGAII,7,1520.4250358196741,0.5617307766688526,71.66951261783313
Map2,20,NSGAII,7,2989.6607751826564,0.7616731761078963,89.12878363571843
Map2,1,NSGAII,8,2460.2249959125425,0.7545765427282536,80.46872953582283
Map2,2,NSGAII,8,1428.865134509291,0.5553440239692833,80.89256422923943
Map2,3,NSGAII,8,1499.4082349284326,0.5078086234810861,77.30126417660982
Map2,4,NSGAII,8,2566.2821770502956,1.0573839157038467,86.37449473898336
Map2,5,NSGAII,8,1468.7688348252452,0.8711245454457313,80.38422412029807
Map2,6,NSGAII,8,1906.618609742523,0.7718911302036489,78.20986786141124
Map2,7,NSGAII,8,1546.732421621445,0.4969505626010928,76.33966500765547
Map2,8,NSGAII,8,1279.8465876529172,0.6005841684852911,62.30932869423449
Map2,9,NSGAII,8,1213.2654646551994,0.41354067786345894,71.37413041509028
Map2,10,NSGAII,8,1568.5496839828095,0.713199898942884,79.34137793605176
Map2,11,NSGAII,8,2072.73027385986,1.1462073045414236,79.77111408145123
Map2,12,NSGAII,8,1429.1656955313952,0.4277288056013635,79.92373520608834
Map2,13,NSGAII,8,1927.032791884287,0.7568708180534021,84.93874544156104
Map2,14,NSGAII,8,1173.5639005767257,0.3879906366880448,80.83662765221244
Map2,15,NSGAII,8,1795.9388214060816,0.4407411911644381,69.81684063642703
Map2,16,NSGAII,8,1349.4810775192814,0.6369194496451787,71.44477820859471
Map2,17,NSGAII,8,1717.006527550284,0.8647840092562884,87.85080853976987
Map2,18,NSGAII,8,2477.350419948443,0.8753400543102963,86.89730169410252
Map2,19,NSGAII,8,1495.2512618286441,0.45387574421433285,63.609827628764265
Map2,20,NSGAII,8,2376.4421037690263,0.6943878942291786,95.48464784241474
Map2,1,NSGAII,9,2461.3146815414434,0.8314361195655149,67.94884396262958
Map2,2,NSGAII,9,1533.5859887854683,0.550063047013893,74.65849763287984
Map2,3,NSGAII,9,1534.8738317886798,0.6435275964698732,57.793271064642944
Map2,4,NSGAII,9,2300.9011195221083,0.9687501555143587,92.3517582649117
Map2,5,NSGAII,9,1403.7268551756006,0.6836734730888985,70.79577486718291
Map2,6,NSGAII,9,1653.389373068219,0.7040950407532769,83.4721912329325
Map2,7,NSGAII,9,1576.5058473655017,0.5265501175210865,74.36737430180324
Map2,8,NSGAII,9,1032.3668648618527,0.5414602814890266,70.49437096084596
Map2,9,NSGAII,9,1250.6870236561451,0.49126482677070626,64.12900837950254
Map2,10,NSGAII,9,1727.4084752660854,0.6358758068745143,58.20439278562406
Map2,11,NSGAII,9,1819.798789296697,1.0675830585374833,88.89873300111167
Map2,12,NSGAII,9,1523.017612900912,0.6668749693427518,70.43528901970119
Map2,13,NSGAII,9,2097.3669768151435,0.6934581664464918,78.77211502940457
Map2,14,NSGAII,9,1377.9102798703464,0.3610376311304542,61.299445225299216
Map2,15,NSGAII,9,1478.9650008350682,0.4185263103677386,87.45906498721082
Map2,16,NSGAII,9,1401.3093964174493,0.6715734339679837,74.16959572915806
Map2,17,NSGAII,9,1572.2696125071745,0.6643835435564274,92.22457539306842
Map2,18,NSGAII,9,2543.18369039296,1.0022437784316907,94.18617184457716
Map2,19,NSGAII,9,1675.6626558853106,0.7035848200525621,85.50313513063297
Map2,20,NSGAII,9,2856.732865050942,0.735094221525797,100.55752319366043
Map2,1,NSGAII,10,2306.2518174603274,0.7512274559570908,92.99886345758614
Map2,2,NSGAII,10,1422.92868062776,0.4475186677305665,77.53046410090542
Map2,3,NSGAII,10,1283.616044908702,0.42507680067233977,65.11045006695642
Map2,4,NSGAII,10,2370.6157004174293,0.8759091182017809,99.19958893156642
Map2,5,NSGAII,10,1314.4107087663056,0.7432832738909134,64.42744624495026
Map2,6,NSGAII,10,1559.8783874603423,0.5980635557946101,76.33322119733305
Map2,7,NSGAII,10,1648.107434796164,0.5164476262084499,71.75536005100554
Map2,8,NSGAII,10,1158.9067528293447,0.6518438254862176,58.51196449212382
Map2,9,NSGAII,10,1376.1539554833196,0.47368478130265146,66.43218467395296
Map2,10,NSGAII,10,1571.0833052210098,0.6858690190757333,78.95595217291174
Map2,11,NSGAII,10,1988.0849380501566,1.0589194957758714,71.23332133167078
Map2,12,NSGAII,10,1433.8893805117095,0.5153547980086497,80.00312303721755
Map2,13,NSGAII,10,1896.0664476547304,0.5870823776314591,67.30662604068351
Map2,14,NSGAII,10,1209.2893966437478,0.35101940682417876,72.62514143051425
Map2,15,NSGAII,10,1685.280611051376,0.4634830425804459,72.85399482850177
Map2,16,NSGAII,10,1261.799175822525,0.6875673645524554,84.94130198167794
Map2,17,NSGAII,10,1497.8899636557821,0.6347697387642643,80.5028172949624
Map2,18,NSGAII,10,2382.1684979939123,0.9468250567837408,90.53200514930923
Map2,19,NSGAII,10,1488.3207265925982,0.5936595052213818,80.95092445225728
Map2,20,NSGAII,10,2644.359604326317,0.7159710180933363,95.03105085203684
Map2,1,GA,1,2235.3449624912546,0.7817638869940868,71.82690206962572
Map2,2,GA,1,1794.5411899035093,0.9062600507544367,49.15309790465409
Map2,3,GA,1,1581.535164896372,0.7407336541826659,47.98940635167201
Map2,4,GA,1,1931.4438253905346,1.059604178140388,70.72953754146343
Map2,5,GA,1,1326.0951224167593,0.8967769512215042,53.062538282881135
Map2,6,GA,1,2148.011147338738,1.198023255012373,54.980304213945075
Map2,7,GA,1,1646.96766359763,0.7989699756588386,47.09601178087307
Map2,8,GA,1,1161.2640428568527,0.8234627062158211,42.34602737020718
Map2,9,GA,1,1190.9909900911043,0.8037369818456739,48.667794447801384
Map2,10,GA,1,1765.2900649927487,1.0397162435016352,55.614309206062636
Map2,11,GA,1,1867.7400175654896,1.2611945720883355,54.91002786752516
Map2,12,GA,1,1365.0550132270469,0.6903244916313209,47.88476138641942
Map2,13,GA,1,1813.9434187279696,1.0314876683089143,62.60841403084341
Map2,14,GA,1,1339.4603882925426,0.620512439609314,42.82927170261644
Map2,15,GA,1,1824.7307500294273,0.7395697500452556,41.85412168090712
Map2,16,GA,1,1495.1265737157773,1.0421628710656403,48.18816145329815
Map2,17,GA,1,1627.2407376998833,0.9463118053198176,46.46409261525254
Map2,18,GA,1,2196.1586664034567,1.1978624250501113,67.38504018805486
Map2,19,GA,1,1505.228631785348,0.7745060635809473,57.09827140285479
Map2,20,GA,1,2380.9687271873368,0.8119804385916201,77.68061568408929
Map2,1,GA,2,2130.375488234634,0.9394571561557843,72.98829183871966
Map2,2,GA,2,1586.8791058898512,0.8245657879668506,50.389001079650946
Map2,3,GA,2,1571.325731788177,0.8309106018750541,46.02475601811715
Map2,4,GA,2,2139.371584422196,1.3475233121603214,54.10373966408972
Map2,5,GA,2,1476.5106634902252,1.011438416066067,41.52907636214892
Map2,6,GA,2,1704.1059269073207,0.8605761539095447,65.38585300449478
Map2,7,GA,2,1694.495084210488,0.7920147814840632,48.68435160875257
Map2,8,GA,2,1200.8033986632163,0.7765228964626161,33.063124962290544
Map2,9,GA,2,1354.3561190320927,0.7437036979555529,43.336003747909416
Map2,10,GA,2,1729.1383719617943,0.8866280787589087,60.79569103650445
Map2,11,GA,2,1803.6578974582455,1.2051037981733508,64.87148622028046
Map2,12,GA,2,1591.0294683437276,0.8847554593244471,48.10395012698365
Map2,13,GA,2,1805.2505106792835,0.9457014505501515,59.11315402443055
Map2,14,GA,2,1352.674732860449,0.5636885311534918,50.32540463777667
Map2,15,GA,2,1775.236241276886,0.7033472508034073,49.753526887893926
Map2,16,GA,2,1499.6101566882428,0.9020201571999333,50.61978457125289
Map2,17,GA,2,1933.75725386877,1.1060656210398232,45.54898390898154
Map2,18,GA,2,2278.087814779298,1.1175094981133746,66.3320085958095
Map2,19,GA,2,1631.86214079021,0.7258861017000875,47.736309285315684
Map2,20,GA,2,2216.991112861979,0.8325177488311919,73.92476998222058
Map2,1,GA,3,2222.788720878123,0.970769076868562,70.97472936816585
Map2,2,GA,3,1627.4575583278047,0.9296692295196145,54.244533343687976
Map2,3,GA,3,1637.3127261524992,0.8026291752687946,37.69082409240726
Map2,4,GA,3,2321.117588095382,1.191040290943656,65.53461632932182
Map2,5,GA,3,1339.1151717387297,0.8865954855206049,47.792063385998475
Map2,6,GA,3,1800.540351933656,0.941548876287488,55.80642688302125
Map2,7,GA,3,1591.3376773239265,0.8276523308356794,61.6836126568099
Map2,8,GA,3,1324.6331496061496,0.9624993763850398,45.49097059634372
Map2,9,GA,3,1481.4797613727242,0.7380014331789795,45.329795930161154
Map2,10,GA,3,1584.5682631927102,0.7879073445486728,47.71279527516053
Map2,11,GA,3,1967.005424400131,1.5179411547263904,56.60905025308728
Map2,12,GA,3,1502.921013730776,0.753385997715009,58.340635850390825
Map2,13,GA,3,1938.4233947839016,0.7763393644429595,59.768258929604386
Map2,14,GA,3,1261.9424656745773,0.5558839577963361,44.77420359950542
Map2,15,GA,3,1560.0755720311413,0.6000701633824761,50.25065463949726
Map2,16,GA,3,1472.0458878464674,1.0317481876577599,45.177556938393
Map2,17,GA,3,1588.2117990052532,0.9566648848976147,57.871443202336366
Map2,18,GA,3,1993.039012683011,1.0261271064921438,74.75552334633953
Map2,19,GA,3,1698.7537213820128,0.6880827624249335,49.18251856242437
Map2,20,GA,3,2419.675388313836,0.9223216176748483,73.75813329942979
Map2,1,GA,4,2284.5413006362787,0.9905591140257695,67.85872411769223
Map2,2,GA,4,1535.0409276806554,0.6739118830653155,51.72802564767069
Map2,3,GA,4,1430.1703793121385,0.6426508492810683,47.613373719447175
Map2,4,GA,4,2103.896418013527,1.09319121552746,65.29918222323846
Map2,5,GA,4,1475.4396070534208,0.9223976699003735,50.77175607942429
Map2,6,GA,4,1537.680481293579,0.7831729893852106,56.43152435211468
Map2,7,GA,4,1813.6737226689352,0.8143133575080235,48.62520026690077
Map2,8,GA,4,1349.8421065170007,0.7856804958143186,36.01831674640554
Map2,9,GA,4,1360.4549989389204,0.8380220379369447,37.193136660906085
Map2,10,GA,4,1822.3992988195762,1.15406598852047,47.900010859883515
Map2,11,GA,4,1911.4357188454549,1.4531270587012592,56.324974440871145
Map2,12,GA,4,1660.5010116646065,0.8676424815608943,44.704681769501654
Map2,13,GA,4,1888.4049732044039,0.9684526970308038,59.662772644434256
Map2,14,GA,4,1360.4399949807641,0.618320481758829,40.581473447604814
Map2,15,GA,4,1659.6837187900953,0.6611954490693037,44.846218754982125
